Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
34,Matthew Pushard,Sr,P,4,0,4,0,9.82,7.1,0,12,8,8,5,10,0,40,32,2,0,0,0,1,2,0,3,2,1,0,118,4,7,1,1,1,3,0,2022
30,Andrew Ruggiero,Jr,P,3,0,3,0,9.00,5.0,0,7,5,5,2,3,0,23,21,0,0,0,3,0,0,0,2,1,0,0,90,3,8,0,0,0,0,0,2022
10,Sebastian Holt,Fr,UT,2,0,2,0,0.00,3.0,0,3,1,0,2,1,0,13,11,0,0,0,0,2,0,0,1,0,0,0,35,4,2,0,0,0,0,0,2022
37,Jacob Small,Sr,P,1,0,1,0,45.00,1.0,0,3,5,5,1,1,0,9,6,2,0,0,0,0,2,0,0,0,0,0,27,2,0,0,0,0,0,0,2022
36,Andrew Shaw,Jr,P,1,1,1,1,0.0,0.0,0,3,5,5,2,0,0,5,3,2,0,0,0,0,0,0,0,0,0,0,31,0,0,0,1,0,0,0,2022
15,Marshall Smaracko,So,P,1,0,1,0,18.00,1.0,0,3,2,2,4,0,0,9,5,0,0,0,0,0,0,0,0,0,0,0,41,1,1,0,0,0,0,0,2022
22,John Farley,So,P,8,0,8,0,6.17,11.2,0,9,9,8,6,12,0,53,42,1,1,0,0,3,3,0,7,3,0,2,109,10,12,1,0,2,1,0,2022
24,Will Hesslink,Sr,P,5,5,5,5,3.19,31.0,1,36,11,11,10,23,0,137,126,8,1,0,3,2,0,1,0,0,0,1,164,30,36,1,3,0,5,1,2022
38,Kyle Lesler,Jr,P,5,2,5,2,5.40,10.0,0,13,6,6,6,12,0,48,40,3,0,0,0,3,1,0,0,0,1,0,91,9,7,0,0,1,2,1,2022
32,Justin Solimine,Jr,P,5,0,5,0,7.04,7.2,0,6,7,6,3,14,0,36,29,1,0,0,1,2,3,1,3,0,0,1,120,5,3,1,2,0,5,0,2022
14,Connor O'Neill,So,P,5,1,5,1,6.00,9.0,0,10,6,6,7,5,0,42,33,1,0,0,0,0,1,0,5,3,0,1,43,12,6,2,0,0,2,0,2022
40,Ohjiro Motoki,Jr,P,4,1,4,1,8.22,7.2,0,6,8,7,8,5,0,36,25,3,0,0,0,3,3,0,0,0,0,0,129,7,7,0,0,0,2,0,2022
30,Ryan Doherty,Jr,P,4,0,4,0,9.00,6.0,0,10,7,6,1,6,0,30,26,2,1,0,1,1,2,0,0,0,0,1,65,5,5,1,0,0,2,0,2022
17,Jordan Warecke,Sr,P,4,4,4,4,4.63,23.1,0,24,13,12,13,22,0,106,89,4,1,1,0,4,1,0,0,0,0,3,186,24,22,1,1,0,6,0,2022
36,Luke Reir,Fr,P,4,0,4,0,7.94,5.2,0,9,7,5,4,2,0,35,26,0,1,0,1,2,3,0,5,5,0,2,58,6,9,0,0,0,0,0,2022
26,Tyler Fagler,Sr,P,3,3,3,3,13.50,10.2,0,21,20,16,6,6,0,61,48,3,2,1,4,3,5,0,0,0,0,2,136,12,10,0,2,0,2,1,2022
28,Ryan Crehan,So,P,3,0,3,0,2.08,4.1,0,4,3,1,1,3,0,20,17,0,0,0,1,1,1,0,4,1,0,1,0,3,7,0,0,0,1,0,2022
31,Colin Mcgrath,Jr,P,2,0,2,0,13.50,2.0,0,2,3,3,1,1,0,10,8,0,0,0,0,1,1,0,0,0,0,0,25,1,4,0,1,0,0,0,2022
29,Mason Vaughan,Sr,P,1,0,1,0,18.00,1.0,0,3,2,2,0,0,0,6,6,2,1,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,0,2022
7,Zane Kmietek,Sr,P,6,0,6,0,4.15,8.2,0,9,4,4,2,9,0,39,35,1,0,0,0,3,2,0,2,0,0,0,71,11,4,1,1,1,3,0,2022
18,Jack Bowery,Fr,P,6,2,6,2,1.26,14.1,0,10,3,2,4,9,0,58,51,1,0,0,1,0,1,0,3,1,1,1,171,17,15,1,0,0,3,0,2022
45,Erubiel Candelario,Sr,P,5,5,5,5,4.97,25.1,0,29,17,14,5,26,0,110,101,8,2,0,7,2,2,0,0,0,2,0,251,20,25,3,2,0,6,1,2022
14,Alex Pansini,Sr,P,5,3,5,3,2.96,24.1,0,27,16,8,4,28,0,110,102,6,1,0,0,3,3,0,3,2,0,1,358,22,21,2,1,0,5,0,2022
6,Nick Cantone,Sr,P,5,2,5,2,4.26,19.0,0,21,9,9,6,18,0,82,74,6,0,0,2,0,1,0,5,0,1,0,211,8,28,1,1,1,6,0,2022
34,Drake Quinn,Jr,P,5,1,5,1,6.75,9.1,0,8,9,7,7,16,0,47,36,2,0,0,2,0,2,0,3,0,1,1,113,7,5,1,1,2,4,0,2022
0,Brian Yetter,So,P,4,1,4,1,7.20,10.0,0,9,9,8,5,8,0,44,38,1,1,0,0,1,0,0,2,0,0,1,106,7,15,0,0,0,4,0,2022
51,John Hacker,Fr,P,3,0,3,0,15.88,5.2,0,9,10,10,4,6,0,31,26,2,0,0,1,0,1,0,1,1,0,0,119,6,5,0,0,0,4,0,2022
46,Trevor Backman,Sr,P,3,0,3,0,15.00,3.0,0,5,5,5,4,4,0,18,14,2,0,0,0,1,0,0,2,2,0,0,43,3,2,0,0,0,2,0,2022
32,Jack Wren,Jr,P,2,0,2,0,16.88,2.2,0,6,6,5,1,1,0,16,15,1,1,0,2,2,0,0,1,1,0,0,34,3,4,0,0,0,0,0,2022
20,Hunter Sabbers,So,P,2,0,2,0,19.29,2.1,0,9,7,5,0,4,0,17,17,2,0,0,2,1,0,0,2,2,0,0,71,1,2,0,0,0,2,0,2022
11,Jack Keenan,Jr,P,2,1,2,1,2.25,4.0,0,4,1,1,0,2,0,15,15,1,0,0,0,0,0,0,0,0,0,0,28,5,4,0,0,0,0,0,2022
52,Marko Gibbons,Fr,P,1,0,1,0,135.00,0.1,0,3,5,5,2,0,0,5,3,1,0,0,1,0,0,0,2,1,0,0,19,0,0,0,0,0,0,0,2022
15,Cole Agemy,Jr,P,7,0,7,0,7.11,12.2,0,14,10,10,9,15,0,61,47,3,0,1,1,2,3,1,6,3,1,0,93,12,7,2,0,0,1,0,2022
32,Carter Lyles,Jr,P,6,0,6,0,8.74,11.1,0,15,12,11,2,10,0,53,49,4,0,0,2,4,1,0,2,0,1,0,15,10,12,1,0,0,2,1,2022
19,Louis Davenport,Sr,P,6,2,6,2,4.20,15.0,0,10,7,7,11,19,0,70,55,2,0,0,0,3,4,0,3,1,0,0,51,12,13,1,1,0,5,0,2022
5,Nicholas Weyrich,Fr,P,6,0,6,0,6.43,7.0,0,9,10,5,7,8,0,42,30,1,0,0,1,2,5,0,4,4,0,0,105,4,7,1,1,0,2,0,2022
48,Sam Thompson,Fr,P,6,0,6,0,11.12,5.2,0,9,9,7,7,3,0,36,25,2,0,0,1,2,3,0,2,0,1,0,65,9,4,0,0,0,2,0,2022
23,Cody Sharp,So,P,5,0,5,0,0.00,4.0,0,3,3,0,5,5,0,20,12,1,0,0,0,0,0,1,7,3,2,0,18,5,1,0,1,2,3,0,2022
21,Ryan Capuano,Jr,P,5,5,5,5,8.87,23.1,0,29,26,23,11,33,0,112,98,5,0,0,2,4,2,0,0,0,0,1,216,9,27,1,3,0,10,0,2022
44,Jeffrey Purnell,Sr,P,5,5,5,5,2.17,29.0,0,18,7,7,4,38,0,109,104,5,0,0,2,2,1,0,0,0,0,0,90,17,30,3,0,0,7,1,2022
33,Patrick Copen,So,P,5,2,5,2,6.27,18.2,0,16,13,13,11,15,0,83,71,2,0,0,3,1,1,0,0,0,0,0,124,16,21,1,1,0,4,0,2022
20,Cam Rokisky,Fr,P,5,0,5,0,5.40,5.0,0,6,3,3,1,3,0,22,21,2,0,0,0,0,0,0,2,1,0,0,45,7,4,0,0,0,0,0,2022
12,Chad Heiner,So,P,5,2,5,2,6.75,16.0,0,21,17,12,8,19,0,78,68,7,0,0,3,3,1,1,1,1,1,0,134,15,13,0,0,0,4,0,2022
35,Zac Addkison,So,P,5,2,5,2,4.87,20.1,0,25,14,11,8,32,0,96,85,4,0,0,3,4,3,0,4,4,0,0,174,10,15,0,1,0,10,2,2022
18,Raymond Pacella,Sr,P,3,3,3,3,3.60,15.0,0,8,6,6,3,13,0,59,52,2,0,0,3,0,4,0,0,0,0,0,0,23,7,1,1,0,5,0,2022
34,Nick Lorusso,Jr,3B,19,19,5,0,6.14,7.1,0,7,5,5,4,7,0,33,27,2,0,0,1,0,1,0,0,0,0,1,110,7,7,1,1,0,1,0,2022
22,Sean Heine,Sr,P,9,0,9,0,3.65,12.1,0,9,5,5,6,16,0,53,47,0,1,0,2,0,0,1,6,1,0,0,149,10,10,1,1,1,3,0,2022
10,Will Glock,Jr,P,8,0,8,0,3.60,10.0,0,6,4,4,7,5,0,43,34,0,0,0,1,2,1,1,6,2,0,1,123,13,11,1,0,1,3,0,2022
32,Ryan Ramsey,Jr,P,5,5,5,5,2.30,31.1,0,18,8,8,12,37,0,127,108,4,0,0,1,0,5,0,0,0,1,1,399,22,32,5,0,0,9,0,2022
35,Ryan Van Buren,Fr,P,5,1,5,1,7.27,8.2,0,8,7,7,2,7,0,37,33,2,0,0,2,0,2,0,5,1,0,0,127,12,5,0,0,1,4,0,2022
5,Andrew Johnson,Fr,P,5,0,5,0,4.76,5.2,0,5,4,3,4,5,0,29,22,1,0,0,1,2,2,0,0,0,0,1,96,4,8,0,0,0,0,0,2022
45,Jason Savacool,So,P,5,5,5,5,2.21,36.2,0,24,12,9,7,43,0,139,128,4,0,0,3,0,1,0,0,0,2,1,397,42,19,4,1,0,15,2,2022
13,Matt Orlando,Jr,INF,5,0,5,0,1.42,6.1,0,3,1,1,8,5,0,31,22,1,0,0,1,1,1,1,2,1,0,0,124,4,9,1,0,0,1,0,2022
37,Logan Ott,So,P,4,4,4,4,6.59,13.2,0,17,10,10,4,9,0,61,56,2,0,0,2,0,1,0,0,0,0,0,205,12,18,0,0,0,2,0,2022
42,Nick Dean,Jr,P,4,4,4,4,3.09,23.1,0,20,8,8,5,23,0,94,88,8,0,0,1,1,1,0,0,0,0,0,150,22,23,2,0,0,4,1,2022
17,Noah Mrotek,Fr,P,4,0,4,0,0.00,3.2,0,2,0,0,2,8,0,16,13,1,0,0,0,0,1,0,1,0,0,0,41,2,1,1,0,0,1,0,2022
44,Nigel Belgrave,So,P,3,0,3,0,6.00,3.0,0,3,2,2,4,4,0,18,12,0,0,0,0,0,2,0,0,0,0,0,40,4,1,0,0,1,1,0,2022
28,David Falco,So,P,2,0,2,0,3.00,3.0,0,3,1,1,0,4,0,12,12,1,0,0,1,0,0,0,0,0,0,0,43,4,1,0,0,0,0,0,2022
31,Nick Robinson,Sr,P,2,0,2,0,4.50,2.0,0,1,1,1,0,2,0,7,7,0,0,0,1,0,0,0,0,0,0,0,23,1,3,0,0,0,2,0,2022
29,Michael Walsh,Fr,P,1,0,1,0,36.00,1.0,0,3,5,4,3,2,0,10,6,0,0,0,1,1,0,0,0,0,0,1,35,0,1,0,0,0,0,0,2022
39,Gavin Stellpflug,So,P,1,0,1,0,0.00,1.0,0,3,2,0,0,3,0,7,7,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,1,0,2022
7,Luke Johnson,So,INF,17,12,5,5,2.42,26.0,0,18,9,7,12,28,0,110,93,2,0,0,2,4,2,0,0,0,0,2,292,14,33,1,0,0,6,1,2022
35,Jayden Shertel,Fr,P,16,9,5,1,4.50,16.0,0,17,10,8,14,16,0,80,66,3,0,0,3,1,0,1,1,1,0,0,117,10,21,2,0,0,7,0,2022
34,Keegan Leffler,Sr,P,8,3,8,3,5.09,23.0,0,31,15,13,7,20,0,107,95,6,2,0,1,1,3,0,9,5,1,1,202,22,24,1,2,0,6,1,2022
33,Owen Hamilton,Sr,P,8,0,8,0,7.31,16.0,0,12,13,13,11,14,0,75,56,3,0,0,1,2,6,2,6,2,1,1,163,17,15,0,2,1,4,0,2022
19,Joe Pucek,So,P,6,4,6,4,6.50,18.0,0,23,17,13,12,14,0,91,77,4,0,0,2,1,0,0,2,0,1,1,94,19,21,2,1,0,3,0,2022
3,Adam Schwartz,Jr,OF,6,0,6,0,9.82,3.2,0,4,4,4,4,2,0,22,13,0,0,0,1,1,3,0,7,2,1,1,61,7,2,0,1,0,0,0,2022
37,Colton Bare,Sr,P,6,0,6,0,1.12,8.0,0,4,2,1,9,8,0,37,28,0,0,0,0,1,0,0,3,1,0,0,120,9,5,1,1,0,1,0,2022
22,Reid Celata,Sr,P,6,4,5,4,13.15,13.0,0,29,20,19,6,9,0,79,68,1,2,0,3,3,5,0,0,0,0,0,143,18,11,0,2,0,3,0,2022
23,Nick Remy,Fr,P,6,1,6,1,11.57,9.1,0,9,12,12,11,9,0,48,36,3,0,0,1,4,1,0,8,1,0,0,65,7,10,0,1,0,1,0,2022
43,Evan Selmer,Fr,INF,5,1,5,1,2.51,14.1,0,15,6,4,10,10,0,64,50,3,1,1,1,0,2,0,2,2,1,1,52,16,10,1,1,2,2,0,2022
20,Shane Gorman,Sr,P,5,0,5,0,6.39,12.2,0,18,11,9,7,9,0,64,53,3,0,0,1,0,1,0,7,4,1,2,85,13,14,0,0,0,3,0,2022
34,Tyler Mcdonnell,Sr,P,4,0,4,0,10.80,3.1,0,2,5,4,8,2,0,20,11,1,1,0,0,1,1,0,3,3,0,0,24,3,4,0,0,0,1,0,2022
40,Michael Schwartz,Sr,P,2,0,2,0,27.00,1.0,0,2,3,3,2,0,0,7,5,0,0,0,0,1,0,0,2,2,0,0,27,2,1,0,0,0,0,0,2022
24,Max Nielsen,Jr,P,2,0,2,0,6.75,1.1,0,0,2,1,3,2,0,10,5,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2022
28,Chris  Ho,Fr,P,1,0,1,0,0.0,0.0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,9,0,0,0,0,0,0,0,2022
2,Dillon Oxyer,Sr,INF,16,15,2,0,19.29,2.1,0,6,6,5,1,1,0,14,13,1,0,0,1,0,0,0,3,0,0,0,0,0,5,0,2,0,1,0,2022
19,Ryan Davis,Fr,UT,14,6,2,0,6.75,5.1,0,8,4,4,1,2,0,26,24,3,0,0,0,1,0,0,2,0,0,1,48,4,9,0,0,0,0,0,2022
3,Riley Horner,Jr,INF,12,10,2,0,0.00,3.0,0,3,0,0,1,2,0,13,12,1,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2022
21,Blake Rebstock,Sr,UT,7,0,7,0,10.64,11.0,0,16,16,13,6,7,0,60,49,0,2,1,1,3,1,1,1,0,2,2,74,11,15,0,0,0,2,0,2022
16,Carter Rieben,So,INF,6,0,5,0,14.54,4.1,0,9,7,7,2,4,0,24,22,2,0,0,2,0,0,0,2,0,0,0,25,3,6,0,1,0,2,0,2022
22,Caden Parker,Fr,P,5,1,5,1,6.55,11.0,0,15,11,8,2,12,0,51,46,4,1,0,1,1,2,0,1,1,1,0,0,6,12,0,0,0,4,1,2022
1,Derrick Rabb,Sr,P,4,2,4,2,5.74,15.2,0,20,14,10,9,13,0,77,62,3,0,0,2,2,2,0,2,2,0,4,97,9,21,0,2,0,0,0,2022
14,Alec Greenblatt,So,P,4,1,4,1,9.00,4.0,0,10,11,4,6,4,0,31,24,2,0,0,1,1,1,0,0,0,0,0,45,4,3,0,2,0,0,0,2022
9,Noah Covington,Jr,INF,4,4,4,4,3.00,24.0,1,23,15,8,3,11,0,102,93,9,0,1,1,0,4,0,0,0,1,1,0,30,26,2,2,0,3,0,2022
13,Evan Nibblett,Sr,P,4,4,4,4,4.37,22.2,0,27,17,11,3,11,0,102,90,7,1,0,0,1,7,0,0,0,1,1,0,23,25,1,0,0,6,0,2022
15,Cameron Bratton,Sr,P,4,4,4,4,11.21,17.2,0,29,28,22,7,9,0,93,78,8,1,1,5,2,4,0,0,0,2,2,0,15,26,0,4,0,3,0,2022
35,John Killmon,Sr,P,4,0,4,0,0.00,5.0,0,1,0,0,1,6,0,17,16,0,0,0,0,0,0,0,0,0,0,0,31,4,5,0,0,0,3,0,2022
41,Tyler Prather,Fr,UT,2,0,2,0,6.75,1.1,0,4,3,1,2,2,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
7,Gary Hallmen Jr.,So,P,1,0,1,0,0.00,1.0,0,0,1,0,1,0,0,6,3,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,2022
20,Jack Pawlowski,Jr,P,5,0,5,0,0.00,4.2,0,1,2,0,2,8,0,19,16,1,0,6,0,1,1,0,0,0,0,0,55,3,3,0,0,1,0,0,2022
29,Zach Clevenger,Sr,P,5,0,5,0,1.12,8.0,0,3,1,1,0,8,0,31,28,1,0,0,1,2,3,0,2,0,0,0,96,9,6,1,0,1,0,0,2022
6,Zack Given,Jr,P,3,1,3,1,8.68,9.1,0,14,9,9,5,9,0,46,39,4,0,0,2,2,0,0,0,0,2,0,159,11,7,0,1,1,0,0,2022
7,Jack Steele,Sr,P,3,3,3,3,7.82,12.2,0,16,12,11,4,13,0,60,53,1,0,0,3,1,3,0,0,0,0,0,213,9,15,1,2,0,6,0,2022
28,Daniel Livnat,Jr,P,3,2,3,2,2.30,15.2,0,17,4,4,3,12,0,63,55,3,0,0,2,0,4,0,0,0,1,0,226,18,9,1,1,0,4,0,2022
19,Kevin Dow,Sr,P,3,3,3,3,3.77,14.1,0,21,6,6,3,13,0,69,62,3,0,0,0,0,3,0,0,0,1,0,223,17,11,2,1,0,2,0,2022
45,Max Leblanc,So,P,3,0,3,0,12.00,6.0,0,7,8,8,6,8,0,29,23,2,0,0,0,0,0,0,1,1,0,0,125,3,5,0,0,0,5,0,2022
11,Scott Lesiuer,Jr,P,2,0,2,0,9.00,6.0,0,9,6,6,1,5,0,27,25,3,0,0,2,0,0,0,0,0,0,1,99,2,10,1,0,0,1,1,2022
34,Matt Aronson,Jr,P,2,1,2,1,2.57,7.0,0,4,2,2,4,6,0,30,25,1,0,0,0,2,1,0,0,0,0,0,115,11,4,0,0,0,1,0,2022
23,Tyler Dalton,Sr,P,2,2,2,2,2.70,10.0,0,9,4,3,2,11,0,43,37,1,1,0,1,0,3,0,0,0,1,0,74,8,9,0,0,0,0,0,2022
14,Charlie Devin,Jr,P,2,0,2,0,0.00,2.1,0,1,0,0,3,0,0,11,7,0,0,0,0,0,0,0,0,0,1,0,13,5,2,0,0,0,0,0,2022
38,Blake Bennett,Jr,P,2,0,2,0,0.00,5.0,0,3,1,0,1,5,0,20,18,0,0,0,0,0,1,0,3,3,0,0,72,5,5,0,0,0,1,0,2022
29,Zach Fortuna,So,P,8,0,8,0,1.12,8.0,0,3,1,1,6,7,0,31,24,1,0,0,0,2,0,0,6,0,1,0,126,7,8,0,0,0,2,0,2022
36,Brendan Williams,So,P,8,0,8,0,5.02,14.1,0,17,12,8,7,15,0,71,58,4,0,1,3,5,2,0,6,6,3,0,233,10,18,0,0,0,4,0,2022
34,Michael Quigley,So,P,7,1,7,1,10.97,10.2,0,13,13,13,17,13,0,59,39,2,0,1,2,2,2,1,6,2,0,1,224,8,6,0,2,0,2,0,2022
23,Lj Keevan,Fr,P,6,5,5,5,4.76,28.1,0,38,16,15,5,21,0,127,116,7,1,0,2,0,3,0,0,0,1,2,363,27,32,2,1,0,4,0,2022
41,Ryan Towle,Sr,P,5,3,5,3,8.02,21.1,0,28,24,19,11,32,0,106,90,7,1,1,3,3,3,0,3,0,0,2,383,10,20,1,3,0,4,0,2022
12,Joshua Becker,Sr,P,5,5,5,5,7.30,24.2,0,39,23,20,11,18,0,125,108,10,0,1,2,5,4,0,0,0,1,1,385,22,29,1,3,0,5,0,2022
38,Matt Draper,Sr,P,5,0,5,0,10.12,5.1,0,7,7,6,4,2,0,29,19,1,0,0,2,0,5,0,7,3,0,1,103,8,3,0,2,0,1,1,2022
49,Zach Rodgers,Sr,P,5,0,5,0,12.27,7.1,0,13,10,10,3,9,0,39,34,0,0,0,4,2,1,0,0,0,0,1,123,6,6,0,0,0,4,0,2022
33,Brian Gaughan,Jr,P,4,0,4,0,4.32,8.1,0,7,4,4,3,3,0,36,30,1,0,0,1,1,3,0,4,2,0,0,100,11,9,0,0,1,1,0,2022
21,Sal Fusco,Sr,P,3,2,3,2,18.00,4.0,0,11,11,8,10,4,0,33,23,2,0,0,2,2,0,0,0,0,0,0,114,3,4,0,1,0,0,0,2022
40,Brendan Holland,Fr,P,3,1,3,1,7.11,6.1,0,8,5,5,5,3,0,30,24,3,0,1,0,0,0,0,0,0,0,1,134,4,10,0,1,0,2,0,2022
30,Hayden Duke,Fr,P,3,0,3,0,4.50,4.0,0,5,6,2,4,2,0,24,17,1,0,0,1,0,2,0,0,0,0,1,91,5,4,0,0,0,0,1,2022
27,Jomari Rosa,Fr,P,1,0,1,0,54.00,0.1,0,0,2,2,1,0,0,3,1,0,0,0,0,1,1,0,0,0,0,0,9,0,1,0,0,0,0,0,2022
24,Henry Funaro,Sr,P,1,0,1,0,0.0,0.0,0,2,3,3,2,0,0,4,2,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,2022
38,Brian Shadrick,So,P,11,0,11,0,6.28,14.1,0,11,10,10,1,13,0,58,52,4,0,0,1,4,5,0,9,0,0,0,173,17,10,1,1,0,5,0,2022
99,Cameron Foster,Sr,P,9,0,9,0,0.51,17.2,0,4,1,1,4,30,0,63,57,1,1,0,0,1,2,0,7,2,0,0,213,14,9,1,0,6,5,0,2022
13,Christian Vega,Jr,P,8,1,8,1,3.97,11.1,0,18,6,5,6,7,0,57,49,4,1,0,1,2,0,0,5,3,1,1,170,11,14,1,1,0,1,0,2022
34,Burrell Jones,Jr,P,7,1,7,1,1.15,15.2,0,15,4,2,2,14,0,61,59,0,0,0,2,0,0,0,1,0,0,0,180,14,14,1,0,0,5,0,2022
35,Andrew Sheridan,Jr,P,6,1,6,1,1.12,16.0,0,14,2,2,2,10,0,63,56,3,0,0,0,1,2,0,6,3,2,1,215,16,18,0,0,0,3,0,2022
18,Isaac Duplechain,So,P,6,2,6,2,11.37,6.1,0,12,8,8,3,7,0,33,28,3,1,0,1,0,1,0,10,4,0,1,118,4,6,1,0,0,2,0,2022
46,Tyler Stone,Sr,P,6,0,6,0,11.37,6.1,0,5,8,8,8,14,0,31,23,1,0,0,1,0,0,0,3,0,0,0,133,1,3,0,0,0,6,0,2022
44,Chance Stone,So,P,6,5,6,5,3.72,19.1,0,23,9,8,7,23,0,89,80,2,1,0,2,1,1,0,0,0,0,1,332,16,18,2,2,0,7,0,2022
25,Ty Abraham,So,P,5,5,5,5,2.59,24.1,0,23,11,7,9,24,0,103,90,1,1,2,2,0,1,0,0,0,2,1,388,23,23,2,2,0,3,1,2022
49,Davis Burgin,Jr,P,5,0,5,0,4.91,3.2,0,2,3,2,5,4,0,19,13,0,0,0,0,3,1,0,3,1,0,0,73,4,2,0,1,0,0,0,2022
14,Brett Payne,So,P,5,0,5,0,3.86,4.2,0,6,2,2,2,6,0,21,19,0,0,0,2,1,0,0,4,1,0,0,85,3,5,0,0,0,2,0,2022
40,Grant Rogers,So,P,5,4,5,4,4.81,24.1,0,22,17,13,7,29,0,105,92,3,1,0,3,2,0,0,3,2,1,3,384,24,17,2,2,0,10,0,2022
31,Zane Zeppuhar,Jr,P,4,1,4,1,13.50,2.2,0,4,4,4,4,2,0,16,12,1,1,0,0,1,0,0,0,0,0,0,77,2,4,0,0,0,0,0,2022
17,Sean-Michael Brady,So,P,4,0,4,0,3.60,5.0,0,5,6,2,5,9,0,27,21,0,0,0,0,0,1,0,8,4,0,0,99,5,1,0,1,1,1,0,2022
20,Daniel Hecker,Sr,P,2,0,2,0,4.50,4.0,0,5,3,2,1,5,0,20,19,1,0,0,1,2,0,0,1,1,0,0,66,5,2,0,0,0,0,0,2022
37,Zach Diaz,Sr,P,1,0,1,0,18.00,1.0,0,1,2,2,1,1,0,5,4,0,0,0,1,0,0,0,1,1,0,0,16,1,1,0,0,0,1,0,2022
33,Bryson Hudgens,Jr,P,1,1,1,1,5.40,3.1,0,4,3,2,2,1,0,17,15,0,0,0,0,0,0,0,0,0,0,0,64,6,3,0,0,0,0,0,2022
45,Jt Peloquin,So,P,1,0,1,0,0.0,0.0,0,2,4,4,2,0,0,4,2,1,0,0,1,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,2022
50,Cameron Lejeune,So,P,1,0,1,0,9.00,1.0,0,1,1,1,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,29,1,1,0,0,0,1,0,2022
22,Chase Kessinger,Jr,P,8,0,8,0,3.86,7.0,0,8,5,3,9,11,0,36,26,0,1,0,2,2,0,0,7,4,1,0,26,4,3,1,0,0,1,0,2022
19,Dalton Kendrick,Jr,P,8,0,8,0,1.59,17.0,0,8,3,3,8,19,0,64,55,2,0,0,0,4,1,0,6,0,0,0,21,10,16,2,0,3,9,2,2022
23,Blake Wimberley,Jr,P,7,0,7,0,2.55,17.2,0,17,6,5,7,24,0,80,65,1,0,0,0,1,7,0,5,1,1,0,0,17,8,1,1,1,6,1,2022
15,Logan Rushing,Fr,P,6,0,6,0,2.89,9.1,0,11,4,3,6,10,0,46,39,1,0,0,1,0,1,0,0,0,0,0,38,8,9,1,0,0,0,0,2022
37,Jackson Lyons,So,P,5,0,5,0,16.88,2.2,0,5,8,5,3,3,0,17,13,1,0,0,1,2,1,0,1,1,0,0,0,3,1,0,0,0,1,1,2022
36,Landon Gartman,Fr,P,5,3,5,3,3.09,23.1,0,11,8,8,4,27,0,87,80,3,0,0,2,1,1,0,0,0,1,1,0,16,27,3,0,1,8,0,2022
5,Dalton Fowler,Jr,P,5,5,5,5,7.45,19.1,0,21,16,16,19,29,0,96,75,5,1,0,2,9,2,0,0,0,0,0,0,12,14,1,1,0,5,0,2022
20,Connor Shamblin,Sr,P,5,5,5,5,2.84,25.1,0,15,12,8,10,31,0,101,88,1,0,0,1,1,3,0,0,0,0,0,0,23,17,2,1,0,6,0,2022
30,Jacob Gilmore,Sr,P,5,0,5,0,3.38,5.1,0,3,2,2,1,7,0,20,16,0,0,0,1,0,1,0,3,1,1,1,0,3,5,0,1,0,2,0,2022
16,Daniel Casto,Jr,P,4,0,4,0,6.75,5.1,0,4,4,4,2,3,0,24,19,1,0,0,0,3,1,0,9,1,0,2,29,4,9,1,0,0,2,0,2022
44,Ben Higdon,Fr,P,4,0,1,0,0.00,1.0,0,0,0,0,1,1,0,3,1,0,0,0,0,0,0,0,3,1,0,1,0,0,1,0,0,0,0,0,2022
17,Jt Durham,So,p,4,0,4,0,4.05,6.2,0,7,7,3,5,7,0,35,26,0,0,0,1,2,1,0,4,2,2,1,38,7,7,0,0,0,2,0,2022
40,Hudson Ross,So,P,3,0,3,0,27.00,1.0,0,0,3,3,4,1,0,9,3,0,0,0,0,3,2,0,2,2,0,0,0,1,1,0,0,0,0,0,2022
28,David Warren,Fr,P,2,2,2,2,13.50,2.2,0,4,8,4,4,2,0,19,13,0,0,0,3,1,2,0,0,0,0,0,39,3,3,0,0,0,1,0,2022
42,Carson Stinnett,Sr,P,2,2,2,2,6.75,6.2,0,9,5,5,2,4,0,29,26,1,2,0,2,0,0,0,0,0,0,1,0,2,12,0,1,0,1,0,2022
33,Drew Edwards,Jr,P,1,0,1,0,27.00,0.2,0,2,2,2,0,1,0,5,4,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,2022
17,Wesley Franklin,So,INF,13,1,4,1,0.79,11.1,0,7,1,1,3,14,0,44,41,0,0,0,0,0,0,0,1,0,0,0,0,8,10,2,0,0,3,0,2022
