Jersey,name,Yr,pos,GP,GS,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,season
11,Mitchell Henshaw,Sr,C,22,20,6,62,11,1,1,17,1,10,9,4,0,1,15,2,0,0,0,0,2021
35,Nick Cirelli,So,ph/1b,20,11,7,45,11,2,0,16,1,3,9,2,0,1,12,2,0,0,1,0,2021
33,Ethan Routzahn,Sr,P,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
30,Paul Orbon,So,OF,15,8,5,25,2,0,0,2,0,0,5,3,0,1,9,1,0,0,1,0,2021
11,Jose Rodriguez,Jr,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Chris Conniff,Fr,ph/2b,14,11,6,37,10,0,1,12,0,6,4,2,0,1,8,0,1,1,1,0,2021
10,Tim Mchugh,Fr,pr/rf,13,7,6,22,4,2,0,6,0,1,6,2,0,0,8,0,2,1,0,0,2021
28,Geoff Mosseau,Jr,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17,Tim Cunningham,So,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
46,Tyler Roche,Fr,p,12,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Nick Mondak,Sr,P,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Nick Guzzi,Fr,p,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Josh Lajoie,So,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Brandyn Cruz,So,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Ian Murphy,Jr,P,10,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Matt Semon,Jr,P,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
4,Nick Schwartz,So,C,9,2,2,10,1,0,0,4,1,2,5,1,0,0,6,0,0,0,0,0,2021
29,Ben Adams,Fr,p,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Brian Hendry,Jr,P,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Carlos Hidalgo,Fr,lf,8,4,2,21,4,0,0,4,0,5,0,1,1,0,8,1,0,0,0,0,2021
30,Chuck Sanzio,Fr,ph/3b,5,1,1,8,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2021
13,Sonny Fauci,So,P,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Liam Bendo,Sr,INF,40,38,20,137,41,5,0,49,1,21,20,2,1,0,21,3,0,1,2,1,2021
33,Andrew Cossetti,Jr,C,39,39,39,132,42,5,0,95,16,34,26,9,4,0,28,3,0,0,2,1,2021
30,Nate Thomas,Jr,INF,39,38,26,141,35,13,0,75,9,38,20,1,2,0,54,2,0,0,0,0,2021
25,Brendan Hueth,Sr,OF,37,36,30,144,54,11,2,78,3,25,18,0,0,0,16,2,3,1,5,0,2021
4,Luca Trigiani,So,INF,36,35,26,129,33,8,2,51,2,16,9,0,1,1,31,5,0,0,8,0,2021
17,Luke Zimmerman,Jr,UT,35,24,8,81,18,4,0,25,1,8,11,1,2,0,25,1,1,1,0,0,2021
27,Brett Callahan,Fr,P,35,32,24,124,39,3,1,53,3,20,8,5,2,0,18,2,1,1,11,0,2021
32,Ryan Picollo,Fr,OF,31,25,11,86,19,0,1,24,1,6,13,2,1,0,34,0,2,0,0,0,2021
35,Brandon Drapeau,So,P,28,24,12,79,21,3,1,38,4,18,10,6,0,0,25,2,0,0,0,0,2021
26,Langston Livingston,Sr,OF,24,15,8,50,12,4,0,22,2,11,11,4,0,0,14,2,1,0,0,0,2021
8,Jake Artz,Sr,OF,21,20,18,70,22,3,2,29,0,8,14,3,1,0,15,2,0,0,1,0,2021
19,Tim Cavanaugh,Sr,C,18,14,3,47,10,3,0,16,1,5,5,3,0,0,13,0,0,0,0,0,2021
34,Noah Weber,Sr,P,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Alec Rodriguez,So,INF,13,1,1,6,1,0,0,1,0,0,1,0,0,0,4,0,0,0,0,0,2021
38,Brian Vance,Sr,C,12,9,5,25,6,1,0,10,1,5,7,4,1,0,11,0,0,1,0,0,2021
15,Max Hitman,Fr,INF,12,7,1,24,2,0,0,2,0,1,0,0,0,1,7,0,0,0,0,0,2021
14,Ian Mccole,Sr,P,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Ryan Devine,Sr,P,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
3,Cam Walker,So,INF,11,3,2,12,1,0,0,1,0,1,0,2,0,0,3,0,0,0,0,0,2021
29,Lucas Rollins,Sr,P,11,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
24,Mike Falco,Jr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Adam Fine,So,OF,10,3,4,11,4,0,0,4,0,1,2,0,0,0,2,0,1,0,0,0,2021
6,Luke Smith,Jr,UT,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Matt Kennedy,Sr,P,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Hayden Seig,Sr,P,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,David Owsik,Fr,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Nick Embleton,So,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44,Peter Gallo,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Conlan Wall,Fr,OF,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
16,Patrick Shearer,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
55,Paul Kokol,Fr,ph,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
50,Eddie Gallagher,Sr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
47,Nick Torres,So,p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Jackson Fiala,Sr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
2,Cole Stetzar,Sr,INF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Travis Rinker,So,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2021
22,Kyle Fitzgerald,Sr,INF,48,48,27,179,51,13,0,79,5,37,15,4,7,0,41,4,2,0,1,1,2021
28,Cam Redding,Jr,C,48,48,35,177,57,14,3,95,6,47,20,8,4,0,38,5,0,1,1,0,2021
2,Colten Schild,Jr,INF,48,44,31,163,49,7,2,60,0,10,25,4,1,0,41,0,2,1,3,0,2021
25,Jake Garella,Sr,OF,48,48,27,179,49,9,2,68,2,20,26,1,3,1,52,1,2,0,0,0,2021
7,Matthew Happ,Sr,INF,46,45,28,153,38,6,1,49,1,23,21,9,0,2,25,4,1,0,1,0,2021
18,Ryan Hernandez,Sr,C,42,42,15,129,35,3,0,50,4,20,21,2,3,1,38,9,2,0,0,0,2021
11,Cole Smith,So,OF,38,33,18,120,34,3,0,46,3,21,14,2,1,1,21,1,1,0,1,1,2021
15,Tyler Fogarty,Fr,INF,37,32,27,109,32,7,1,47,2,23,21,7,2,1,36,2,0,0,5,0,2021
40,Matt Turino,Jr,OF,37,36,23,115,25,4,1,40,3,14,27,9,2,3,20,5,1,0,2,0,2021
6,Matt Dunham,So,1B,28,15,3,57,7,1,0,8,0,5,7,1,3,0,24,3,1,0,0,0,2021
3,Zach Frieling,Sr,INF,25,12,7,42,5,1,0,6,0,6,7,3,0,0,22,1,0,0,0,0,2021
4,George Sutherland,Sr,OF,21,11,4,46,9,1,0,10,0,4,7,0,0,0,14,1,1,0,3,0,2021
33,Nolan Bowser,Fr,C,20,4,9,21,4,1,1,7,0,2,8,0,1,1,9,0,0,0,0,0,2021
30,Colin Bergmann,So,UT,19,13,7,43,11,3,1,19,1,6,6,2,1,1,16,1,0,0,0,0,2021
21,Grant Fremion,Jr,P,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
27,Colin Townsend,Sr,P,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17,Charlie Sheehan,Sr,P,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Ryan Nolan,Sr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Reid Hendrickson,Jr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Ryan Patel,Jr,P,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
31,Sam Polk,Jr,INF,13,1,2,15,3,2,0,5,0,0,3,0,0,0,6,0,0,0,0,0,2021
16,Mark Finkelnburg,Sr,P,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Trevor Harris,Sr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Jake Little,Fr,P,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
9,Scott Youngbrandt,Jr,INF,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Matthew Boyer,So,P,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Ryan Surin,Jr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
8,Random Dauman,Fr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Parker Stoyan,Fr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Thomas Kane,Fr,INF,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Marius Balandis,Sr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Henry Mcintosh,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
1,Brendan Carrane,So,INF,4,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2021
1,Parker Gray,Fr,P,26,26,3,76,14,1,0,15,0,8,11,4,1,1,34,2,1,0,0,0,2021
2,Andrew Connor,Sr,OF,26,26,8,80,20,4,1,32,2,8,12,4,0,0,25,1,1,1,2,0,2021
28,Brad Barkema,Jr,C,25,25,5,61,8,1,0,9,0,1,2,1,1,1,29,1,0,0,0,0,2021
3,Kyle Mahady,Fr,P,23,19,3,47,9,1,1,12,0,1,4,1,0,2,18,0,0,0,0,0,2021
32,Nick Font,Fr,UT,22,18,6,56,13,0,1,15,0,1,8,1,0,1,26,1,1,0,0,0,2021
25,Sam Delcollo,So,OF,22,22,4,64,19,3,0,22,0,3,8,1,1,0,23,2,0,0,0,0,2021
15,Chris Marquart,Sr,INF,21,21,11,63,14,2,1,30,4,14,8,3,1,1,32,0,0,0,0,0,2021
21,Matthew Dubois,Fr,P,21,18,3,53,3,0,0,3,0,2,2,0,1,0,26,1,0,0,0,0,2021
8,Brighton Taylor,Fr,P,20,11,3,37,6,1,0,7,0,3,3,2,0,0,9,3,0,0,0,0,2021
23,Joey Vitiello,So,INF,17,17,5,48,9,2,0,11,0,6,3,1,1,0,14,1,0,0,1,0,2021
26,Joe Albunia,Sr,P,12,2,0,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021
25,Cristian Perez,Fr,C,11,8,0,23,5,3,0,8,0,3,3,0,0,1,9,0,1,0,0,0,2021
18,Carlos Aldama,Jr,OF,11,8,2,27,5,0,0,5,0,2,0,1,0,0,10,1,0,0,0,0,2021
5,Mike Dipede,Jr,INF,9,7,5,30,9,0,0,9,0,4,1,1,0,0,4,1,1,0,0,0,2021
4,Jake Wagner,Fr,INF,8,8,2,21,4,0,0,4,0,0,1,1,0,0,9,0,0,0,0,0,2021
6,Ryan Wappaus,Jr,P,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
14,Christian Coombes,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Michael Bonaccorso,Jr,P,7,2,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
10,Douglas Hall,Sr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
12,Jordan Warecke,Sr,P,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Ian Concevitch,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
0,Alec Schmitz,Fr,p,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44,R. Iii,N/A,p,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
9,James Ferriero,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
7,Anthony Abbatine,Jr,OF,1,1,0,2,1,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,2021
16,Manuel Branco,Fr,pr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
18,Carlos Jr.,Jr,dh,1,1,1,3,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2021
7,Brock Jones,So,OF,56,56,56,206,64,13,1,133,18,62,49,8,4,1,59,5,5,2,14,2,2021
25,Kody Huff,So,C,55,54,41,213,56,12,1,85,5,37,20,5,3,0,41,5,0,0,1,1,2021
10,Adam Crampton,So,INF,54,52,26,188,54,8,0,68,2,18,17,2,3,4,39,4,3,0,4,1,2021
2,Drew Bowser,Fr,INF,52,50,30,199,60,16,0,97,7,41,18,1,1,0,38,8,2,0,1,0,2021
24,Nick Brueser,Sr,1B,52,50,30,194,59,10,1,104,11,34,20,5,3,2,58,2,1,2,3,0,2021
21,Tim Tawa,Sr,INF,52,51,46,214,62,13,0,111,12,39,18,5,1,2,39,8,3,2,14,0,2021
44,Christian Robinson,Sr,OF,50,50,36,198,63,12,0,99,8,48,26,1,1,0,46,2,0,0,8,4,2021
12,Tommy Troy,Fr,INF,49,39,29,150,37,6,0,73,10,28,17,7,3,1,46,0,1,2,4,0,2021
16,Vincent Martinez,Jr,C,41,38,36,154,48,8,0,77,7,22,15,4,0,0,53,3,0,0,0,2,2021
14,Eddie Park,Fr,OF,34,20,19,89,24,0,0,24,0,7,15,1,1,0,12,0,0,0,0,0,2021
30,Zach Grech,Sr,P,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Tommy O'Rourke,Fr,P,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43,Brandt Pancer,Fr,P,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Brett Barrera,So,INF,24,15,10,65,14,1,0,27,4,7,6,0,0,3,13,2,0,0,0,0,2021
23,Joey Dixon,Fr,P,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
42,Austin Weiermiller,Sr,P,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
15,Grant Burton,Jr,OF,22,0,4,7,2,0,1,4,0,1,3,0,0,0,3,1,0,0,0,0,2021
39,Jacob Palisch,Sr,P,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
19,Henry Gargus,So,INF,20,12,9,45,11,2,0,16,1,5,9,1,1,0,19,0,1,0,1,0,2021
49,Drew Dowd,Fr,P,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
26,Quinn Mathews,So,P,18,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
20,Brendan Beck,Sr,P,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Austin Kretzschmar,Jr,INF,17,6,2,25,8,0,0,8,0,4,3,1,0,2,1,2,0,0,0,0,2021
1,Owen Cobb,So,INF,15,5,4,20,2,0,0,2,0,0,0,3,0,0,6,0,0,1,0,0,2021
28,Alex Williams,Jr,P,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Jonathan Worley,Sr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Cole Hinkelman,So,OF,10,4,2,20,1,0,0,1,0,0,1,1,0,0,8,0,0,0,0,0,2021
31,Carter Graham,Fr,INF,8,2,0,11,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2021
45,Max Meier,So,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
34,Ryan Bruno,Fr,P,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Justin Moore,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Nathan Fleischli,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Alberto Rios,Fr,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
1,Kyle Cullen,Jr,OF,50,44,26,139,36,3,1,41,0,9,24,5,0,17,45,0,4,0,9,0,2021
8,Sean Moore,Sr,UT,49,44,23,157,35,12,1,52,1,25,17,2,2,0,22,6,2,3,3,0,2021
4,Cameron Crawford,Jr,OF,49,48,36,167,42,2,1,61,5,20,22,18,1,1,39,2,8,1,14,1,2021
6,Clayton Loranger,So,OF,45,29,13,113,28,5,2,40,1,12,11,1,1,4,15,2,4,0,5,0,2021
30,Skylar Black,Sr,C,45,42,28,145,41,8,2,74,7,34,13,9,4,0,26,1,0,0,7,1,2021
26,Bryan Burgos,So,INF,42,33,12,89,22,2,0,24,0,10,10,10,0,4,25,1,1,1,4,0,2021
12,Chaney Dodge,Jr,INF,41,38,17,120,26,3,0,44,5,22,11,4,1,3,37,1,4,0,9,0,2021
31,Jake Zarrello,Jr,C,39,25,12,92,22,4,0,32,2,16,14,2,1,0,33,0,1,0,3,0,2021
34,Jordan Monacy,Sr,1B,38,30,16,99,27,5,0,47,5,15,21,2,1,0,24,4,0,0,2,2,2021
51,Cal Campbell,Fr,INF,33,3,10,17,2,1,0,3,0,0,3,0,0,2,6,0,0,0,3,0,2021
7,Kade Clemens,Jr,OF,30,23,10,80,14,4,0,27,3,12,10,0,2,0,35,2,0,0,1,0,2021
17,Jacob Evangelista,Fr,INF,30,17,7,57,14,1,0,15,0,2,9,0,0,1,18,0,2,0,2,0,2021
24,Will Cerny,Jr,1B,30,10,2,39,6,2,0,8,0,4,7,3,0,0,13,0,0,0,0,0,2021
14,Adrian Minjares,So,C,27,24,11,75,25,6,0,31,0,10,14,2,0,0,10,3,0,0,0,0,2021
20,Cal Martin,Fr,UT,23,9,2,38,8,0,0,11,1,8,4,0,0,0,7,1,0,0,0,0,2021
5,Garrett  Goetz,Jr,INF,19,11,3,33,9,2,1,16,1,4,2,3,1,1,11,2,0,0,1,0,2021
28,Gabe Irwin,Fr,OF,18,7,5,32,5,1,0,6,0,2,2,0,0,0,12,0,0,0,0,0,2021
25,Drew Durst,Fr,1B,17,6,1,26,5,1,0,6,0,0,2,0,0,0,13,1,0,0,0,0,2021
3,Will Long,So,INF,17,9,5,29,3,2,0,5,0,1,1,0,0,0,9,0,0,0,3,0,2021
42,Benny Emmons Iii,Fr,P,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
43,Harrison Lee,So,P,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
21,Chandler Poell,Jr,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
11,Tod Gauthe,So,P,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Lance Koch,Jr,P,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
10,Joseph Sgambelluri,Sr,P,14,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2021
15,Cully Mangus,So,UT,13,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021
18,Skyler Jaco,Fr,P,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
22,Jacob Stobart,Sr,P,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
9,Angelo Gennari,Jr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
23,Joe Todd,Jr,P,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
35,Brooks Caple,Fr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
44,Austin Roth,So,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
33,Dillon Eatman,Jr,1B,8,6,1,23,4,2,0,6,0,0,2,0,0,0,6,0,0,0,0,0,2021
32,Jeremy Rodriguez,Sr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
52,Martin Rodriguez,Fr,OF,7,0,2,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,1,0,2021
19,Easton Turnage,Fr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Pedro Cuellar,Jr,P,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
2,Kanin Dodge,So,INF,5,0,2,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2021
47,Joe Lopez,Fr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
13,Marco Navarro,Sr,OF,4,1,0,4,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,2021
41,Hunter Prescher,Fr,c,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2021
36,Alex Gomez,Fr,1B,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2021
27,John Dominguez,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Ian Siemonsma,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
40,Jaxon Covington,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
37,Clay Kennedy,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
41,Grant Zwald,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
2,Jorge Arenas,Sr,SS,49,49,28,175,42,6,0,57,3,20,14,4,2,1,41,4,1,0,5,0,2021
7,Andrew Macneil,Sr,OF,49,49,61,187,58,16,4,103,7,33,27,15,1,1,30,2,1,0,8,0,2021
13,Kyle Ball,Jr,3B,49,49,40,190,48,11,1,64,1,31,26,6,2,2,23,9,4,1,8,0,2021
10,Eric Foggo,Jr,1B,47,44,23,166,41,7,0,72,8,40,23,3,3,0,34,2,0,0,0,1,2021
15,Hernen Sardinas,Sr,OF,47,47,31,181,63,17,1,109,9,49,23,4,3,0,28,4,1,0,2,2,2021
24,Brandon Hylton,Fr,1B,43,43,24,153,37,7,3,65,5,27,21,7,4,0,47,2,0,0,1,0,2021
34,Christian Pregent,Fr,C,41,40,21,144,32,6,1,49,3,13,15,4,0,0,44,5,0,0,2,1,2021
11,Nick Diponzio,Jr,OF,37,33,22,107,24,3,0,39,4,16,18,3,1,0,38,2,2,2,6,0,2021
0,Banks Griffith,So,2B,35,30,16,120,32,6,0,41,1,13,9,3,1,2,23,2,0,0,1,0,2021
1,Jake Murphy,Jr,OF,28,3,4,13,0,0,0,0,0,0,0,1,0,0,6,1,0,0,1,0,2021
8,Jackson Olson,Sr,INF,22,20,5,66,10,1,0,14,1,5,4,0,1,2,15,1,0,0,1,0,2021
40,Danny Garcia,So,P,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
5,Connor Kehl,Jr,OF,20,10,4,33,8,2,0,10,0,2,1,1,0,0,13,0,0,0,0,0,2021
33,Anthony Defabbia,Fr,P,19,8,0,7,1,0,0,1,0,0,0,0,0,1,5,0,0,0,0,0,2021
43,Jovan Gill,Fr,P,16,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
36,Ryne Guida,Fr,1B,16,3,1,26,7,2,0,9,0,1,2,0,0,0,9,0,0,0,0,0,2021
41,Garner Špoljaric,Jr,P,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
28,Bret Neilan,So,P,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
9,Nick Long,Jr,P,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
51,Dylan Brazil,Fr,OF,14,3,6,13,1,1,0,2,0,0,2,0,0,1,5,1,0,1,0,0,2021
42,Camden Traficante,Fr,INF,13,4,1,20,3,0,0,3,0,3,1,0,1,1,8,0,0,0,0,0,2021
30,Nick Chiseri,So,P,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
3,Danny Martin,Jr,C,11,8,6,34,11,1,0,18,2,5,3,0,0,0,5,0,1,0,0,0,2021
22,Nick Durgin,Fr,P,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
16,Chris Gonzalez,Jr,P,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
45,Jonathan Gonzalez,Fr,P,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
39,Gavin Sullivan,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
49,Jonathan Velazquez,Fr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
48,Austin Amaral,Fr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
38,Giovany Lorenzo,Jr,C,6,4,0,15,5,1,0,6,0,3,1,0,0,0,4,0,0,0,0,0,2021
44,Cole Stallings,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
32,Nick Cardieri,Jr,C,4,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2021
31,Joshua Plummer,So,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
17,Austin Wood,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
29,Austin Dilbert,So,OF,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021
