Jersey,name,Yr,pos,GP,GS,R,AB,H,2B,3B,TB,HR,RBI,BB,HBP,SF,SH,K,OPP DP,CS,Picked,SB,IBB,season
22,Dakota Palmer,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
4,Garrett Howe,So,INF,17,17,14,67,22,3,1,33,2,13,4,4,1,0,9,1,1,1,2,0,2022
10,Colton Ledbetter,So,OF,17,17,17,63,17,5,1,36,4,15,8,2,1,0,13,1,3,1,4,3,2022
23,Andrew Bennett,So,OF,17,15,10,49,8,2,0,16,2,6,5,4,0,0,11,1,0,0,3,0,2022
16,Towns King,Sr,INF,17,17,15,60,21,3,1,44,6,17,7,3,1,0,22,1,1,0,3,0,2022
25,Stephen Klein,Jr,INF,17,16,10,52,18,4,0,28,2,12,8,5,0,0,9,1,1,0,1,0,2022
24,Kaden Dreier,Sr,C,17,17,8,60,15,2,0,32,5,21,5,1,1,0,15,1,0,0,0,0,2022
2,Maurice Hampton Jr.,Jr,OF,16,13,7,40,10,0,1,15,1,5,1,1,0,1,18,0,1,1,4,0,2022
7,Kace Garner,Jr,C,16,16,5,49,8,2,0,10,0,4,14,1,1,0,17,3,0,0,1,0,2022
32,Will David,Sr,C,14,14,10,53,16,3,0,19,0,4,9,1,0,0,15,0,2,0,0,0,2022
27,Garrett Staton,So,INF,14,9,10,38,9,1,0,13,1,3,2,4,0,1,12,0,1,2,2,0,2022
5,Blake Bortak,So,OF,11,4,1,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2022
19,Joseph Salvo,So,C,9,1,2,5,1,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,2022
40,Timmy Watkins,Jr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Brody Westbrooks,So,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Carson Eddy,Sr,UT,7,0,0,6,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,2022
44,Graham Dvorak,Sr,INF,7,1,0,6,2,0,0,2,0,0,1,2,0,0,3,0,0,0,0,0,2022
38,Mason Mccormack,Jr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
1,Michael Hopkinson,Fr,ph,6,0,1,4,0,0,0,0,0,0,2,0,0,0,4,0,0,0,0,0,2022
28,Carson Hobbs,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Alex Goff,Jr,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
43,Dominic Ganley,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Jalon Long,Sr,UT,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Jacob Cravey,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Michael Ross,So,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Colin Ahearn,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Brayden Broome,So,INF,4,0,0,4,1,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,2022
42,Will Yarbro,So,OF,3,0,1,3,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2022
6,Cole Fryman,So,INF,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Drew Byers,Fr,p,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
20,Logan Jones,So,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Garrett Brown,Sr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Will Lynch,Fr,p,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,Jacob Newman,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Dowd Ritter,So,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,Jack Costello,So,UT,18,18,13,76,27,6,0,39,2,14,3,2,1,0,8,2,0,0,0,1,2022
1,Cody Jefferis,Jr,UT,18,18,9,75,15,4,0,19,0,7,5,3,0,1,14,1,0,1,4,0,2022
28,Kevin Sim,So,INF,18,18,17,68,24,4,0,52,8,24,12,0,0,0,12,3,2,0,4,2,2022
12,Dustin Allen,So,OF,18,18,14,56,14,2,1,21,1,12,8,6,0,0,14,0,2,0,6,0,2022
15,Chase Meidroth,So,INF,18,18,15,71,25,3,0,40,4,16,14,1,0,0,8,3,0,1,1,1,2022
19,Caleb Ricketts,Jr,UT,18,18,10,70,18,4,1,33,3,9,4,1,1,0,14,2,2,0,0,1,2022
3,Camden Vasquez,So,UT,16,13,6,40,15,0,0,18,1,5,6,0,1,0,10,1,1,0,3,0,2022
14,Justin Decriscio,Fr,INF,16,10,5,36,12,0,0,12,0,3,4,2,0,1,3,0,2,1,3,0,2022
16,Ari Armas,Fr,C,13,10,5,40,7,1,0,8,0,4,5,0,0,1,10,2,0,0,1,0,2022
7,Will Worthington,So,INF,12,6,8,21,4,2,0,9,1,4,3,3,0,1,7,1,0,0,1,0,2022
5,Jack Hyde,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2,Angelo Peraza,So,C,8,7,9,26,9,2,0,14,1,4,3,3,0,0,6,0,0,0,4,0,2022
37,Ivran Romero,So,INF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Max Jung-Goldberg,Jr,UT,8,5,2,12,0,0,0,0,0,2,3,2,0,0,3,0,0,1,0,0,2022
38,Ryan Robinson,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,James Sashin,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Casey Cummings,Fr,OF,6,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
27,Cole Colleran,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Ryan Kysar,So,P,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Conner Thurman,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
35,Brycen Mautz,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Ian Churchill,Jr,P,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Garrett Rennie,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Kyle Carr,So,OF,4,3,1,14,2,1,0,3,0,1,0,0,0,0,5,0,0,0,1,0,2022
40,Thomas Rollauer,Fr,INF,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
29,Morgan Lunceford,Fr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
17,Drake Frize,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
9,Jake Reed,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Kenny Chung,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Jack Dolak,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Poncho Ruiz,So,C,19,19,9,67,18,4,0,25,1,11,14,2,2,0,12,3,0,1,0,1,2022
1,Caden Miller,So,INF,19,19,11,71,21,0,0,24,1,7,13,5,0,1,16,1,1,0,6,0,2022
21,Brian Leonhardt,Jr,UT,18,15,7,56,12,0,0,18,2,7,4,1,0,0,14,1,0,0,1,0,2022
8,Cole Carrigg,So,UT,18,17,9,67,22,3,1,30,1,10,2,0,0,4,12,4,1,1,4,0,2022
10,Tino Bethancourt,Fr,INF,17,17,8,55,11,1,0,15,1,5,8,2,1,0,15,2,1,1,2,0,2022
18,Tyler Glowacki,Fr,OF,17,17,5,56,16,4,0,20,0,6,13,2,0,0,7,2,1,0,1,0,2022
13,Alex Rodriguez,Fr,INF,17,13,3,36,6,0,0,6,0,2,2,3,0,2,16,0,1,0,1,0,2022
48,Johnny Giannola,So,UT,16,14,7,55,11,3,2,18,0,5,6,2,0,1,15,1,2,0,2,1,2022
14,Irvin Weems,Fr,OF,12,9,4,33,8,1,0,12,1,4,3,0,0,2,9,1,0,0,1,0,2022
46,Trevor Hazelhurst,So,UT,12,3,4,23,3,0,0,6,1,2,4,0,0,0,10,1,0,0,0,0,2022
49,Kenny Lebeau,Jr,INF,12,9,6,32,5,2,0,7,0,3,6,2,0,1,7,0,0,0,0,0,2022
41,Deron Johnson,Jr,C,11,3,2,21,5,2,0,10,1,2,4,0,0,0,1,1,0,0,0,0,2022
42,Shaun Montoya,Fr,OF,9,6,2,18,4,0,0,4,0,1,2,0,0,0,8,0,1,0,1,0,2022
32,Ricky Tibbett,So,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
6,Charlie Rhee,So,OF,8,2,0,8,1,0,0,1,0,2,1,0,0,0,4,0,0,0,0,0,2022
28,Tj Fondtain,So,UT,8,6,0,7,0,0,0,0,0,0,2,0,0,0,3,0,1,0,0,0,2022
40,Jadon Bercovich,Fr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Jonny Guzman,So,P,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Robert Brodell,Jr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Max Foxcroft,Jr,INF,5,2,1,7,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,2022
50,Kelena Sauer,So,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Jacob Flores,Sr,P,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Blake Butcher,Fr,INF,4,3,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2022
11,Avery Jones,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Joseph Ingrassia,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
47,Eldridge Armstrong Iii,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Hunter Cranton,Jr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
25,Hunter Hargett,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
22,Chris Canada,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,Troy Melton,Jr,P,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
15,Xavier Carter,So,OF,3,1,0,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2022
26,Omar Serrano,Fr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
45,Evan Sipe,Fr,C,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022
38,Ryan Faulks,Fr,UT,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
2,Brady Zavorek,Fr,INF,2,1,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2022
5,Fisher Pyatt,So,INF,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
15,Harris Williams,Sr,OF,22,22,14,86,22,2,0,30,2,14,9,1,2,0,21,2,3,0,7,1,2022
23,Jordan Vujovich,Sr,OF,22,22,15,65,15,5,0,32,4,14,24,9,0,0,26,0,0,0,0,0,2022
12,Mario Demera,So,INF,22,20,13,91,22,9,0,37,2,16,3,0,0,0,21,3,0,0,0,0,2022
31,Luke Keaschall,So,INF,22,22,18,83,28,9,0,43,2,12,10,9,1,0,16,3,4,0,15,1,2022
22,Gabe Giosso,Sr,INF,22,18,16,65,20,4,1,38,4,18,11,2,0,1,22,0,0,0,0,0,2022
8,Darius Foster,Sr,OF,21,16,10,61,16,4,0,20,0,7,3,1,1,3,16,0,1,1,13,0,2022
2,Brandon Greim,Sr,INF,21,15,9,63,11,5,0,16,0,9,2,5,1,0,24,0,0,0,1,0,2022
38,Mike Campagna,Jr,C,19,14,5,47,11,4,0,15,0,4,6,4,0,1,12,0,0,0,0,0,2022
5,Nick Yovetich,Sr,OF,18,18,7,52,11,2,0,22,3,8,11,2,0,1,22,0,2,1,7,0,2022
4,Kyle Knell,Sr,INF,18,10,11,41,11,5,0,22,2,7,5,1,0,0,19,0,0,1,1,0,2022
7,Christian Stapleton,Jr,INF,17,5,2,22,4,1,0,5,0,0,3,1,0,0,13,0,0,0,0,0,2022
25,Lane Oliphant,So,C,14,8,2,23,5,1,0,6,0,3,3,1,0,0,2,0,1,0,0,0,2022
3,Tyler Martinez,Jr,OF,12,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
40,Josh Mollerus,Jr,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
20,Will Hearn,Jr,P,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Adam Shew,Fr,P,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
21,Lance Santerre,Jr,0.0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Patrick Keighran,Fr,INF,9,4,0,10,2,0,1,4,0,1,0,0,0,0,6,0,0,0,0,0,2022
36,Zach Freeman,Fr,OF,9,2,2,10,2,0,0,2,0,2,2,0,0,0,5,0,0,0,0,0,2022
43,Kai Burdick,Fr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Jonah Jenkins,Sr,P,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Jesse Barron,Jr,P,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Owen Stevenson,So,P,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Samuel Beck,Sr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Julian Washburn,Sr,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
45,Kaleb Woltz,So,P,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Weston Lombard,Sr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Oscar Lepe,Jr,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Riley Ornido,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
13,Jake Cosgrove,Sr,INF,3,2,1,8,2,0,0,5,1,1,1,1,0,0,2,0,0,1,0,0,2022
10,Zach Griffin,Jr,C,3,0,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
35,Matthew Mcconnell,Jr,P,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
37,Blake Wittman,Fr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
24,Jack Colette,Jr,OF,20,19,15,69,14,3,0,20,1,10,13,2,0,0,13,0,1,2,2,0,2022
23,Robert Hamchuk,So,OF,20,20,16,89,28,4,0,44,4,10,5,2,0,0,16,2,2,0,2,0,2022
21,Charles Mcadoo,So,3B,20,20,16,77,28,6,0,43,3,17,10,6,0,0,13,0,2,0,4,1,2022
7,Hunter Dorraugh,So,UT,20,19,25,69,17,4,1,47,8,18,14,5,0,1,19,1,0,0,0,0,2022
8,Dalton Bowling,So,1B,18,16,8,57,17,5,0,28,2,16,6,1,1,0,15,2,0,0,0,0,2022
36,Danny Zimmerman,Jr,INF,17,16,13,58,13,3,0,25,3,8,6,5,0,0,20,1,0,1,1,1,2022
20,James Shimashita,Jr,OF,17,11,8,43,10,3,0,16,1,2,8,1,1,0,3,1,0,0,0,0,2022
1,Theo Hardy,So,SS,16,13,3,33,6,1,3,13,0,8,7,1,0,1,14,0,1,0,1,0,2022
10,Brady Hill,So,OF,16,7,4,29,7,1,0,8,0,1,4,1,0,0,10,2,0,1,1,0,2022
3,Reece Hernandez,Sr,UT,13,1,0,15,3,0,0,3,0,1,1,0,0,0,4,0,0,0,0,0,2022
46,Omar Gastelum,So,C,12,10,7,33,11,2,0,16,1,9,7,4,0,0,13,0,1,0,0,0,2022
6,Ruben Mercado,Sr,INF,12,7,1,22,4,0,0,4,0,0,1,0,0,0,4,1,1,0,0,0,2022
13,Nathan Cadena,Fr,INF,11,8,1,25,4,0,0,4,0,2,2,1,0,0,3,0,0,1,0,0,2022
17,Corey Sanchez,So,P,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Jackson Forbes,So,2B,10,3,1,13,3,0,1,5,0,2,2,1,0,2,5,0,1,0,2,0,2022
50,Makana Olaso,Fr,C,10,9,6,34,8,0,0,11,1,5,4,1,0,0,11,0,0,0,0,0,2022
44,Darren Jansen,Jr,P,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
16,Ethan Ross,So,P,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
52,Joey Cammarata,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Micky Thompson,So,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
12,Jeriah Lewis,Fr,OF,6,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
88,Aaron Eden,Jr,P,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
9,Nelson Padilla,Sr,3B,6,0,1,4,1,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,2022
43,Carter Heninger,Fr,P,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Jonathan Clark,Jr,P,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
47,Cade Van Allen,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Casey Spencer,Fr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
34,Trevor Ernt,So,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
26,Ben Polack,Jr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
45,Tim Scarlett,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
41,Kyle Bratset,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
40,Kimo Fukofuka,So,OF,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2022
15,Gary Hall,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Aj Esperanza,Jr,C,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022
55,Stephen Espinoza,Fr,INF,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2022
33,Nicholas Morales,Jr,P,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Matt Spear,So,C,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2022
5,Danny Garcia,Fr,INF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
3,Coleman Brigman,Jr,OF,18,18,18,72,26,7,0,39,2,14,6,4,0,1,14,0,0,0,6,0,2022
13,Matt Jew,Sr,UT,18,18,10,70,17,6,1,28,1,6,6,1,1,0,17,2,0,0,0,0,2022
4,Dawson Brigman,Sr,INF,18,18,10,69,20,3,0,26,1,12,5,2,1,1,21,2,2,1,2,0,2022
31,Alex Lambeau,Sr,INF,18,16,5,55,11,1,0,15,1,8,5,1,0,1,19,1,2,1,1,0,2022
17,Cal Christofori,Sr,C,17,14,6,49,12,4,1,18,0,6,6,2,0,1,11,1,0,0,0,0,2022
11,Eamonn Lance,Jr,UT,17,17,15,56,19,5,0,30,2,12,13,2,1,0,12,0,0,0,0,0,2022
41,Michael O'Hara,Jr,OF,17,15,12,66,20,1,1,23,0,10,6,1,0,1,9,0,0,0,1,0,2022
24,Jonjon Berring,So,OF,16,14,12,52,11,1,3,18,0,2,8,5,0,1,12,0,2,0,4,0,2022
7,Connor Henriques,Sr,INF,12,2,2,10,1,0,0,1,0,1,2,1,0,0,5,0,0,0,1,0,2022
29,Michael Mugan,So,OF,11,11,2,42,13,2,1,17,0,11,1,0,2,0,12,0,0,0,1,0,2022
22,Nick Poss,So,c,10,4,1,9,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,2022
31,John Hanley,Sr,UT,10,8,6,31,11,2,0,16,1,9,0,1,1,2,9,0,0,0,0,0,2022
28,Efrain Manzo,So,INF,9,5,2,18,3,0,0,3,0,0,4,3,0,0,4,0,0,0,0,0,2022
15,Nick Sando,Jr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,Robert Hipwell,Fr,dh,7,1,1,8,1,1,0,2,0,1,0,0,0,0,3,0,0,0,0,0,2022
43,Cade Connolly,So,P,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
44,Alex Reelfs,Sr,P,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Cole Kitchen,Jr,UT,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
18,Jared Feikes,Jr,P,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Blake Hammond,Fr,1B,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
46,Skylar Hales,So,UT,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
8,Malcolm Williams,Fr,pr,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2022
3,Drake Davis,Jr,P,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Ethan Heinrich,Sr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Cade Pilchard,So,P,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
36,Jeffrey Heinrich,So,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
16,Gavin Maloney,Sr,OF,3,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2022
34,August Souza,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
51,Nico Stanley,Fr,p,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
46,Mike Villani,Fr,p,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Nick Bacura,Fr,1B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
39,Thomas Gould,Fr,ph,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
30,Michael Diaz,So,OF,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
10,Cameron Diaz,So,OF,21,21,19,79,28,4,2,36,0,21,7,5,4,0,12,2,2,1,9,0,2022
2,Gabriel Patxot,So,SS,21,21,13,68,24,2,2,30,0,11,8,1,1,1,9,3,1,0,1,0,2022
8,Champion Robbins,So,2B,21,21,20,79,31,6,1,39,0,16,8,3,1,0,11,3,4,0,8,0,2022
7,Dwayne Franklin,Sr,OF,21,21,23,67,23,3,1,31,1,6,19,7,1,1,12,1,3,2,17,1,2022
1,Joseph Smith,Jr,OF,20,19,26,77,33,1,4,54,4,15,7,2,0,0,12,1,1,1,6,0,2022
35,Andrai Wright,Jr,1B,17,17,13,56,18,5,0,23,0,24,17,1,3,0,5,0,1,0,2,2,2022
6,Zion Roland,So,OF,16,7,9,33,11,0,0,11,0,4,6,1,0,2,11,0,3,0,6,0,2022
25,Derek Rivera,Sr,SS,14,10,13,38,11,1,1,14,0,5,4,4,1,0,10,2,0,0,0,0,2022
26,Omar Almodovar,Jr,C,13,11,4,31,6,0,0,6,0,4,10,2,0,0,5,1,0,0,0,0,2022
24,Calvin Rucker,Sr,1B,13,9,7,24,4,2,0,9,1,2,6,2,0,0,8,1,0,0,2,0,2022
21,Jaden Oden,So,1B,13,10,6,29,7,1,1,13,1,8,7,1,1,0,7,0,0,1,2,0,2022
3,Phillip Woullard,Sr,SS,12,12,8,37,17,4,2,28,1,16,11,3,0,0,12,1,1,1,5,1,2022
15,Bradley Spencer,Jr,2B,12,3,5,13,2,0,0,2,0,2,1,2,0,1,3,0,0,0,1,0,2022
20,Desmore Joseph,Fr,2B,11,6,4,24,5,1,0,6,0,2,3,0,0,1,7,1,0,0,0,0,2022
18,Matthew Terrill,Jr,P,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
28,Jackson Hickox,Sr,P,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
14,Jared Showalter,Jr,P,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
29,Tristan Bourne,Jr,P,7,0,2,4,2,0,0,5,1,3,1,0,0,0,2,0,0,0,0,0,2022
5,Rahmir Vaughn,So,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
31,Solomon Masters,Fr,P,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
32,Bryan Valdes-Masson,Fr,P,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
33,Enrico Peele,Jr,P,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
19,Jose Santiago,So,SS,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
23,Hakeem Smith,Fr,OF,5,0,2,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2022
13,Gerald Toledo Iii,Fr,P,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
11,Tra'Vonte Wiliams,Fr,SS,3,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2022
17,Ricky Mccleod,Jr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
27,John Thorpe,So,OF,3,0,0,4,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,2022
36,Luke Sanders,Fr,P,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022
