Jersey,name,Yr,pos,GP,GS,App,GS,ERA,IP,CG,H,R,ER,BB,SO,SHO,BF,P-OAB,2B-A,3B-A,Bk,HR-A,WP,HB,IBB,Inh Run,Inh Run Score,SHA,SFA,Pitches,GO,FO,W,L,SV,KL,pickoffs,season
18,Eddie Kutt,Sr,P,22,5,22,5,2.92,74.0,3,55,32,24,13,84,0,300,271,7,1,0,5,13,7,0,8,3,8,1,791,89,44,8,4,5,18,2,2021
11,Brett Manis,Sr,P,20,1,20,1,4.36,33.0,0,36,17,16,5,35,0,144,128,9,0,0,1,4,8,1,12,2,2,1,323,32,26,3,1,8,10,1,2021
27,Colin Sells,Jr,P,16,4,16,4,5.88,41.1,0,47,31,27,17,33,0,191,167,9,0,0,3,8,4,0,3,2,2,1,339,55,31,1,4,0,11,1,2021
22,Joe Rock,Jr,P,14,14,14,14,2.33,88.2,4,67,29,23,27,117,1,362,320,10,3,0,2,12,8,0,0,0,6,1,904,83,53,8,3,0,40,1,2021
6,Chace Harris,Sr,P,13,6,13,6,3.25,44.1,0,39,18,16,16,43,0,194,162,6,1,0,3,3,12,0,1,0,3,1,482,51,32,3,3,1,7,0,2021
21,Braxton Kelly,Jr,P,12,10,12,10,7.63,48.1,0,61,45,41,27,48,0,240,196,17,3,0,8,7,12,0,2,0,2,3,597,39,50,1,4,0,15,0,2021
23,Logan Jones,Fr,P,9,9,9,9,4.98,43.1,0,42,26,24,19,41,0,195,161,12,1,1,3,9,9,0,0,0,2,4,367,36,45,3,2,0,18,3,2021
16,Alex Kuster,Sr,P,7,0,7,0,5.40,10.0,0,12,6,6,2,6,0,45,37,3,1,0,1,1,1,0,5,5,2,3,126,9,15,0,0,0,2,0,2021
19,Jacob Tate,So,P,5,3,5,3,4.58,17.2,0,18,11,9,5,16,0,79,71,3,0,1,3,1,2,0,0,0,1,0,132,17,19,0,1,0,9,0,2021
42,Eamon Horwedel,Jr,P,5,1,5,1,12.66,10.2,0,19,15,15,5,10,0,56,50,4,1,0,2,0,1,0,0,0,0,0,0,9,12,0,1,1,2,1,2021
28,Brenden Roder,Jr,P,4,0,4,0,15.63,6.1,0,10,13,11,5,9,0,37,29,4,1,0,2,2,1,0,3,0,1,1,141,7,4,0,1,0,4,0,2021
37,Patrick Struab,Fr,P,3,0,3,0,34.71,2.1,0,7,10,9,5,1,0,21,15,3,0,0,1,1,1,1,1,1,0,0,45,4,2,0,0,0,1,0,2021
17,Tj Brock,Jr,P,19,0,19,0,2.08,21.2,0,15,5,5,16,33,0,98,76,2,1,1,0,7,5,1,7,2,1,0,268,20,10,0,1,9,9,0,2021
6,Bayden Root,Jr,P,15,0,15,0,5.64,22.1,0,28,19,14,11,27,0,115,90,8,0,0,2,3,8,1,14,7,4,2,248,19,19,3,1,1,6,0,2021
38,Patrick Murphy,Sr,P,15,0,15,0,6.57,24.2,0,27,19,18,12,23,0,114,98,6,0,0,2,3,1,0,16,5,3,0,241,33,17,3,1,0,3,0,2021
7,Garrett Burhenn,Jr,P,13,13,13,13,3.81,80.1,1,73,36,34,27,91,0,342,303,10,1,0,7,3,11,0,0,0,0,1,1132,72,64,7,2,0,20,3,2021
42,Joe Gahm,Sr,P,13,0,13,0,4.26,6.1,0,9,3,3,5,9,0,35,29,1,0,0,1,0,1,0,22,11,0,0,79,3,7,1,0,0,2,0,2021
10,Jack Neely,Jr,P,12,9,12,9,6.10,41.1,0,35,28,28,24,62,0,191,153,3,0,0,9,3,13,0,0,0,1,0,453,26,31,2,3,0,17,1,2021
11,Seth Lonsway,Jr,P,12,12,12,12,4.37,68.0,1,40,35,33,43,98,1,297,239,10,1,0,6,12,12,0,0,0,1,2,891,60,38,3,5,0,24,1,2021
31,Will Pfennig,Jr,P,10,5,10,5,6.82,33.0,0,31,28,25,13,26,0,144,123,10,0,1,5,3,4,0,5,1,3,1,351,34,35,1,3,0,6,2,2021
37,Griffan Smith,Sr,P,10,1,10,1,5.79,18.2,0,20,12,12,4,16,0,79,72,3,0,0,6,2,2,0,6,3,1,0,234,14,23,1,0,0,1,0,2021
34,Isaiah Coupet,Fr,P,9,1,9,1,3.63,17.1,0,17,12,7,6,29,0,78,69,2,0,0,2,3,1,0,1,0,2,0,236,10,12,0,3,1,6,0,2021
15,Tyler Kean,So,P,6,0,6,0,0.96,9.1,0,8,2,1,9,7,0,45,35,2,0,0,0,1,1,1,3,2,0,0,127,8,11,1,0,0,4,0,2021
50,Ethan Hammerberg,So,P,6,0,6,0,6.35,5.2,0,5,4,4,6,9,0,30,22,1,0,1,0,4,1,0,0,0,1,0,47,4,5,0,0,0,0,0,2021
26,Nate Haberthier,Fr,OF,6,1,6,1,14.04,8.1,0,19,16,13,3,10,0,50,45,2,0,0,2,4,2,0,3,3,0,0,114,8,6,0,1,0,5,1,2021
16,Wyatt Loncar,So,P,4,0,4,0,2.70,6.2,0,5,2,2,3,5,0,29,22,0,0,1,0,2,3,0,2,0,0,1,45,7,6,0,0,0,0,0,2021
48,Trent Jones,Fr,OF,4,0,4,0,0.00,2.2,0,3,2,0,0,2,0,12,11,1,0,0,0,2,0,0,6,0,1,0,22,4,2,0,0,0,0,0,2021
36,Mitch Milheim,Jr,P,3,0,3,0,6.75,2.2,0,2,2,2,2,5,0,16,9,0,0,0,0,2,3,0,2,0,2,0,15,2,1,0,0,0,2,0,2021
3,Jake Vance,Sr,P,1,0,1,0,13.50,0.2,0,2,1,1,1,0,0,5,4,1,0,0,0,0,0,0,0,0,0,0,15,1,1,0,0,0,0,0,2021
42,Carson Carter,Jr,P,25,0,25,0,4.39,41.0,0,33,28,20,21,51,0,181,154,4,1,0,8,2,4,0,17,11,1,1,740,28,37,3,0,0,20,0,2021
32,Luke Taggart,Sr,P,22,2,22,2,4.30,37.2,0,35,19,18,15,54,0,165,142,9,0,0,5,4,3,0,16,4,4,1,622,28,29,1,6,2,16,0,2021
43,Jason Ruffcorn,Sr,P,21,3,21,3,4.00,54.0,0,42,24,24,17,74,0,225,196,2,1,0,12,3,8,1,10,2,3,1,920,40,43,4,2,3,12,0,2021
23,Jaret Godman,So,UT,19,1,19,1,6.49,34.2,0,44,26,25,12,31,0,162,141,9,2,1,5,2,6,0,12,8,2,1,565,33,33,1,2,0,7,0,2021
15,Wyatt Olds,So,P,19,11,19,11,5.23,75.2,0,66,52,44,37,101,0,342,283,9,2,0,12,12,13,1,12,6,8,1,1356,54,63,4,6,1,34,0,2021
18,Ledgend Smith,Jr,P,18,0,18,0,3.77,14.1,0,13,9,6,7,14,0,66,59,3,0,0,2,0,0,0,21,5,0,0,270,13,15,0,0,0,4,0,2021
13,Logan Kohler,Fr,INF,18,10,1,0,0.00,1.0,0,0,0,0,2,1,0,6,4,0,0,0,0,0,0,0,0,0,0,0,20,1,1,0,0,0,0,0,2021
54,Jake Bennett,Fr,P,16,13,16,13,6.34,55.1,0,68,44,39,13,60,0,250,225,13,0,0,7,12,4,0,4,2,5,3,959,59,40,4,3,0,14,1,2021
35,Javier Ramos,Fr,P,15,5,15,5,11.72,17.2,0,14,24,23,19,19,0,93,64,3,2,0,3,3,7,0,7,4,1,2,345,14,18,2,1,0,2,0,2021
27,Braden Carmichael,So,P,15,14,15,14,5.03,68.0,0,74,44,38,31,68,0,310,270,13,1,0,8,4,3,0,0,0,3,3,1227,67,60,6,3,0,15,0,2021
45,Ben Abram,So,P,13,0,13,0,6.43,28.0,0,26,21,20,14,33,0,125,105,5,3,0,5,5,2,0,15,2,3,1,437,27,23,1,1,0,12,0,2021
11,Dalton Fowler,So,P,13,5,13,5,13.50,13.1,0,18,20,20,21,22,0,85,57,1,0,0,2,4,6,0,2,0,0,1,323,8,10,0,2,0,7,0,2021
31,Christian Ruebeck,Fr,P,12,1,12,1,10.38,13.0,0,12,15,15,10,14,0,63,47,4,0,0,2,4,5,1,10,6,0,1,249,6,16,0,1,0,6,0,2021
34,Carson Atwood,Fr,P,12,0,12,0,5.82,17.0,0,15,13,11,8,17,0,74,64,1,0,0,2,3,1,0,12,4,0,1,269,18,14,1,0,0,5,0,2021
17,Aaron Brooks,Jr,P,7,0,7,0,9.00,3.0,0,5,7,3,6,2,0,22,15,1,0,0,1,4,1,0,10,6,0,0,85,1,6,0,1,0,1,0,2021
25,Tommy Lamb,Fr,P,4,0,4,0,3.86,2.1,0,1,1,1,2,1,0,10,7,0,0,0,0,0,0,0,3,1,0,1,43,0,6,0,0,0,0,0,2021
29,Jett Lodes,Fr,P,3,0,3,0,5.40,5.0,0,5,3,3,6,3,0,27,18,0,0,0,0,4,1,0,0,0,0,2,110,7,5,0,0,0,1,0,2021
26,Brad Demco,Sr,P,2,0,2,0,81.00,0.1,0,2,3,3,1,0,0,6,3,0,0,0,0,0,2,0,2,2,0,0,15,0,1,0,0,0,0,0,2021
22,Braxton Webb,Sr,P,1,0,1,0,0.00,1.0,0,0,0,0,0,2,0,3,3,0,0,0,0,0,0,0,0,0,0,0,15,1,0,0,0,0,1,0,2021
27,Justin Campbell,So,P,42,28,14,13,2.57,84.0,1,66,28,24,27,102,1,349,308,14,1,0,3,2,7,0,0,0,4,3,1279,58,81,7,2,0,27,0,2021
13,Nolan Mclean,Fr,UT,39,39,2,0,18.00,2.0,0,2,4,4,4,3,0,11,7,0,0,0,0,1,0,0,0,0,0,0,50,2,0,0,1,0,1,0,2021
14,Noah Sifrit,Sr,UT,35,2,5,0,3.00,12.0,0,11,5,4,4,12,0,48,41,1,0,0,1,0,0,0,4,0,1,2,189,11,10,2,0,0,5,0,2021
1,Hueston Morrill,Jr,INF,35,35,3,1,9.82,3.2,0,3,4,4,5,4,0,19,14,1,0,0,1,1,0,0,1,0,0,0,78,2,5,0,0,0,1,0,2021
40,Kale Davis,So,P,26,0,26,0,4.26,50.2,0,49,28,24,32,68,0,236,197,9,5,0,4,4,2,3,26,12,1,4,980,33,47,2,3,1,16,0,2021
48,Brett Standlee,Jr,P,24,2,24,2,3.09,32.0,0,23,12,11,9,44,0,130,113,3,0,0,2,0,4,2,19,3,1,3,502,20,29,4,1,5,8,1,2021
54,Trevor Martin,Fr,P,22,2,22,2,4.60,31.1,0,32,17,16,21,44,0,148,122,5,1,0,4,5,3,0,15,6,0,2,584,23,25,3,0,1,13,0,2021
41,Colton Bowman,So,P,18,0,18,0,6.75,17.1,0,18,17,13,11,25,0,81,69,3,0,0,3,1,0,0,10,4,1,0,358,12,14,0,1,0,8,0,2021
22,Mitchell Stone,Jr,P,15,6,15,6,4.62,37.0,0,40,22,19,13,39,0,165,148,9,0,0,1,3,2,0,7,1,1,1,624,34,35,2,1,0,6,0,2021
34,Zach Cable,Sr,P,13,0,13,0,5.68,12.2,0,8,8,8,18,18,0,62,43,1,0,0,1,5,0,0,3,1,0,1,239,11,7,1,0,1,2,0,2021
25,Roman Phansalkar,Jr,P,13,0,13,0,6.35,17.0,0,21,19,12,18,14,0,90,65,2,0,0,3,0,1,0,7,4,3,3,355,20,15,0,0,0,5,0,2021
3,Bryce Osmond,So,P,13,10,13,10,7.42,57.0,0,63,49,47,33,67,0,268,227,7,1,0,9,9,6,0,3,3,1,1,1103,47,50,2,5,1,20,2,2021
6,Parker Scott,Sr,P,12,10,12,10,2.54,60.1,0,55,20,17,16,61,0,255,229,7,2,0,5,3,8,0,0,0,1,1,972,56,59,8,1,0,12,3,2021
38,Wyatt Cheney,So,P,10,1,10,1,7.24,13.2,0,12,11,11,14,17,0,67,49,1,0,0,4,4,3,0,3,1,0,1,262,7,14,1,0,0,4,0,2021
32,Justin Wrobleski,So,P,9,8,9,8,4.20,40.2,0,29,21,19,26,50,0,176,146,5,1,0,7,5,1,0,0,0,3,0,701,41,27,3,2,0,13,1,2021
30,John Kelly,Jr,P,7,0,7,0,9.95,6.1,0,4,7,7,9,8,0,36,22,0,0,0,1,0,5,0,3,2,0,0,144,6,2,0,1,0,1,0,2021
35,C.J. Varela,Sr,P,6,1,6,1,1.93,9.1,0,8,4,2,6,6,0,44,37,0,0,0,1,0,0,0,2,2,0,1,187,9,9,1,0,0,0,1,2021
10,Eric Walker,Sr,P,3,2,3,2,6.00,3.0,0,4,6,2,3,3,0,19,13,1,0,0,0,2,1,0,0,0,2,0,77,5,1,0,1,0,2,0,2021
47,Tucker Elliott,Jr,P,3,0,3,0,22.50,2.0,0,4,7,5,4,3,0,15,11,2,0,0,1,0,0,0,0,0,0,0,74,1,2,0,0,0,1,0,2021
38,Jason Hartline,Jr,P,27,0,27,0,1.88,48.0,0,42,13,10,10,60,0,192,174,5,1,0,1,0,4,0,17,2,2,2,609,51,22,5,0,3,9,2,2021
51,Joey Rodriguez,Fr,P,23,0,23,0,6.11,17.2,0,21,18,12,7,15,0,86,72,2,1,0,0,0,6,0,23,8,1,0,299,18,15,2,3,0,6,0,2021
26,Aaron Holiday,So,P,20,1,20,1,3.21,28.0,0,15,14,10,32,43,0,136,100,3,0,0,1,7,4,1,14,7,0,0,514,13,25,4,2,1,8,0,2021
29,Noah Dean,Fr,P,19,0,19,0,4.64,21.1,0,16,11,11,14,44,0,96,79,2,0,0,2,5,3,0,10,1,0,0,376,6,13,0,1,9,8,0,2021
47,Brad Dobzanski,So,P,18,0,18,0,1.42,12.2,0,12,3,2,6,13,0,60,50,2,1,0,0,5,3,0,13,7,0,1,212,8,17,2,0,0,4,0,2021
42,Ryne Moore,Jr,P,17,14,17,14,3.16,85.1,1,76,35,30,22,80,1,369,322,14,2,0,4,6,18,0,1,0,4,2,1198,100,66,9,1,0,22,1,2021
43,Jacob Gomez,Fr,P,17,1,17,1,4.75,30.1,0,25,19,16,18,28,0,135,112,7,1,3,1,2,5,0,13,0,0,0,487,32,26,6,1,0,7,2,2021
33,Hunter Gregory,Jr,P,16,15,16,15,2.95,79.1,3,65,31,26,19,88,1,317,291,12,0,0,6,3,2,0,0,0,3,2,1082,58,81,8,2,0,24,0,2021
32,Nick Pantos,Jr,P,16,11,16,11,4.82,56.0,0,65,39,30,23,63,0,262,224,8,1,1,4,7,11,0,1,1,2,2,929,58,38,4,2,1,20,1,2021
31,Tom Scheffler,Sr,P,15,0,15,0,4.50,16.0,0,12,8,8,10,13,0,68,53,1,0,0,0,0,2,0,8,5,2,1,241,11,20,0,1,0,3,0,2021
44,Tommy Gertner,Jr,P,15,15,15,15,4.95,56.1,0,51,37,31,23,54,0,260,214,13,1,0,6,5,15,0,0,0,2,6,910,43,68,2,2,0,12,0,2021
34,Brett Smith,Sr,P,12,0,12,0,10.03,11.2,0,18,14,13,7,11,0,59,50,1,0,0,1,1,2,0,11,2,0,0,179,12,9,0,0,0,3,0,2021
20,Joey Dechiaro,Fr,P,12,1,12,1,9.17,17.2,0,23,18,18,15,20,0,92,76,3,1,0,1,2,1,0,3,3,0,0,353,14,17,0,0,0,4,0,2021
41,Trey Fisher,Jr,P,9,0,9,0,4.70,7.2,0,7,6,4,7,5,0,41,29,0,0,1,2,0,4,0,9,7,1,0,116,12,5,1,0,0,3,1,2021
49,Vincent Bashara,Fr,P,8,0,8,0,2.16,8.1,0,10,2,2,2,8,0,38,34,3,0,0,0,0,1,0,3,1,0,1,126,6,10,0,0,0,5,0,2021
39,Luke Vaks,Fr,P,5,2,5,2,18.00,4.0,0,9,9,8,4,8,0,27,22,4,0,0,1,3,1,0,1,1,0,0,53,4,1,1,1,0,0,0,2021
25,Matt Busher,So,P,3,0,3,0,3.00,3.0,0,3,1,1,3,1,0,13,9,0,0,0,0,0,1,0,0,0,0,0,33,3,2,0,0,0,1,0,2021
1,Geo Rivera,Fr,P,2,0,2,0,18.00,3.0,0,7,6,6,2,3,0,17,15,0,2,0,1,0,0,0,0,0,0,0,66,2,3,0,0,0,0,0,2021
27,Isaac Coffey,So,INF,34,26,14,14,2.81,86.1,4,73,32,27,13,92,2,352,325,11,0,0,5,3,13,0,0,0,0,1,1178,70,87,9,2,0,34,0,2021
18,Hunter Swift,Sr,P,29,19,5,2,2.95,21.1,0,17,8,7,10,25,0,92,80,1,0,0,2,2,2,0,2,0,0,0,336,11,26,3,0,0,9,0,2021
44,Adam Scoggins,Jr,P,22,0,22,0,2.88,25.0,0,10,8,8,13,45,0,100,78,0,0,0,1,2,6,0,17,3,3,0,387,14,10,3,1,7,15,1,2021
19,Bradan Pierce,So,P,18,0,18,0,3.38,21.1,0,15,10,8,15,29,0,93,74,4,0,0,1,1,2,2,14,9,1,1,346,14,15,1,2,2,7,2,2021
36,Cade Denton,Fr,P,16,0,16,0,4.23,27.2,0,36,17,13,7,29,0,125,116,5,0,0,5,2,0,0,12,9,2,0,413,30,20,1,1,1,14,0,2021
31,Evan Kowalski,So,P,14,7,14,7,3.18,56.2,0,49,25,20,20,53,0,247,210,11,1,0,3,6,10,0,6,4,4,3,827,68,41,7,2,0,18,1,2021
12,Colten Weber,Fr,P,14,0,14,0,3.60,30.0,0,31,17,12,17,21,0,138,120,4,0,0,2,3,0,0,12,7,1,0,463,32,34,2,1,0,9,0,2021
16,Tanner Rogen,Sr,P,14,13,14,13,4.13,61.0,0,52,39,28,28,41,0,269,227,9,1,0,7,13,9,0,0,0,4,1,881,74,60,2,4,0,7,0,2021
28,Kaleb Mccullough,Jr,P,13,0,13,0,11.12,11.1,0,16,17,14,16,12,0,69,50,1,0,0,4,3,2,0,3,2,1,0,249,10,11,0,0,0,4,0,2021
21,Aj Archambo,Jr,OF,12,0,12,0,6.50,18.0,0,21,13,13,8,18,0,82,71,4,0,0,0,0,2,0,12,6,0,1,303,10,23,0,0,1,7,0,2021
43,Andrew Davis,Sr,P,11,3,11,3,5.66,20.2,0,24,19,13,20,26,0,112,87,2,1,0,0,4,4,0,4,2,1,0,437,16,18,0,3,0,7,0,2021
30,Brett Gregory,Jr,P,10,1,10,1,6.43,14.0,0,15,10,10,7,19,0,67,55,3,0,2,1,3,4,0,8,1,0,1,284,13,8,0,0,0,5,0,2021
15,Matt Gaskins,Sr,P,9,7,9,7,2.41,41.0,1,31,15,11,6,36,0,158,150,3,2,0,3,1,1,0,0,0,1,0,515,47,34,3,1,1,9,0,2021
34,James Notary,Jr,P,9,7,9,7,8.75,23.2,0,35,27,23,15,16,0,120,99,9,1,0,1,7,4,1,1,1,2,0,378,31,17,0,5,0,9,0,2021
35,Reed Ronan,Fr,P,8,0,8,0,9.00,4.0,0,4,5,4,5,7,0,22,16,1,0,1,0,0,1,0,6,2,0,0,71,1,4,0,0,0,1,0,2021
41,Foster Roy,So,P,3,0,3,0,40.50,1.1,0,7,6,6,2,1,0,14,11,1,0,0,2,0,1,0,4,4,0,0,62,2,1,0,0,0,1,0,2021
38,Landon Odom,So,P,3,0,3,0,22.50,2.0,0,4,5,5,2,3,0,13,11,1,0,0,1,0,0,0,0,0,0,0,52,2,1,0,0,0,1,0,2021
32,Sam Rainwater,So,P,2,0,2,0,32.40,1.2,0,4,6,6,3,1,0,12,9,1,0,0,1,0,0,0,2,2,0,0,55,1,3,0,0,0,1,0,2021
1,Isaac Ayon,Fr,P,22,2,22,2,5.21,38.0,0,40,24,22,15,44,0,172,153,6,1,2,5,3,4,1,17,3,0,0,600,28,37,2,1,0,14,0,2021
23,Andrew Mosiello,Fr,P,21,1,21,1,4.12,39.1,0,34,18,18,8,52,0,165,145,5,2,0,4,5,8,0,15,5,1,3,614,27,34,3,1,2,18,1,2021
24,Kolby Somers,Jr,P,20,0,20,0,3.08,26.1,0,14,9,9,14,37,0,108,94,3,0,2,1,4,0,1,11,2,0,0,390,28,13,2,2,11,4,0,2021
7,Nico Tellache,Sr,P,20,1,20,1,5.35,33.2,0,35,21,20,14,37,0,143,127,10,1,2,3,3,0,0,11,1,1,1,512,29,27,3,0,0,7,1,2021
33,Cullen Kafka,Jr,P,15,15,15,15,3.00,78.0,0,73,38,26,35,84,0,345,295,10,4,0,5,11,12,1,0,0,3,0,1240,99,35,5,3,0,24,1,2021
3,Brett Walker,Jr,P,15,15,15,15,3.66,83.2,0,81,41,34,26,60,0,362,321,11,1,3,9,2,7,1,0,0,4,3,1190,85,96,6,3,0,22,1,2021
47,Hunter Breault,Jr,P,15,0,15,0,4.70,15.1,0,19,8,8,6,17,0,73,65,2,0,0,4,0,2,1,3,1,0,0,294,14,14,1,1,0,2,0,2021
30,Rio Britton,Fr,P,15,0,15,0,3.52,15.1,0,11,7,6,8,18,0,63,54,4,0,1,1,2,1,0,0,0,0,0,227,10,15,0,0,0,4,1,2021
66,Rj Gordon,Fr,P,15,3,14,3,4.19,19.1,0,24,10,9,9,20,0,94,79,6,1,1,2,0,4,0,10,3,2,0,295,22,13,3,0,0,4,0,2021
16,Robert Ahlstrom,Jr,P,14,14,14,14,2.50,90.0,0,77,28,25,16,92,0,362,333,11,4,0,4,8,5,0,0,0,6,2,1340,71,96,9,3,0,27,1,2021
36,Caleb Sloan,So,P,12,0,12,0,4.30,14.2,0,19,7,7,3,18,0,63,60,4,0,0,4,1,0,0,5,4,0,0,207,12,11,1,2,0,4,0,2021
34,Scott Ellis,Fr,P,8,0,8,0,4.50,8.0,0,8,4,4,4,5,0,35,31,2,0,1,0,1,0,0,5,0,0,0,70,10,8,0,0,0,1,0,2021
41,Decker Stedman,Fr,UT,8,0,8,0,4.82,9.1,0,7,5,5,9,12,0,43,32,0,0,0,1,0,1,0,2,1,1,0,146,6,8,2,0,0,2,0,2021
22,Christian Ciuffetelli,So,P,4,0,4,0,6.35,5.2,0,6,4,4,4,7,0,26,20,1,1,0,0,0,1,0,0,0,0,1,108,6,2,0,0,0,2,0,2021
32,Peyton Fuller,Jr,P,3,3,3,3,2.38,11.1,0,12,3,3,6,4,0,48,41,3,0,0,0,0,0,0,0,0,1,0,179,12,14,1,0,0,1,1,2021
28,Logan Mercado,Fr,P,2,1,2,1,4.50,6.0,0,4,3,3,4,5,0,25,20,3,0,0,0,0,1,0,0,0,0,0,95,4,7,1,0,0,2,0,2021
49,Brayden Spears,Fr,P,1,0,1,0,9.00,1.0,0,1,1,1,1,1,0,6,4,0,0,0,0,0,1,0,0,0,0,0,29,2,0,0,0,0,0,0,2021
38,Jake Mulholland,Sr,P,29,0,29,0,3.03,32.2,0,23,12,11,11,25,0,130,116,3,0,0,1,1,3,1,12,2,0,0,499,35,32,2,2,13,3,0,2021
51,Chase Watkins,So,P,25,0,25,0,4.88,31.1,0,22,19,17,15,38,0,129,111,0,1,0,1,6,2,1,11,2,1,0,490,34,16,3,4,0,12,0,2021
37,Bryant Salgado,So,P,23,0,23,0,1.01,26.2,0,16,3,3,14,27,0,107,88,1,0,0,2,2,3,0,12,6,2,0,411,23,24,3,0,0,11,0,2021
25,Joey Mundt,So,P,23,0,23,0,4.70,23.0,0,22,12,12,5,30,0,102,90,6,0,3,2,1,7,0,19,9,0,0,392,20,18,2,2,2,10,0,2021
31,Jack Washburn,Fr,P,21,5,21,5,3.12,34.2,0,22,13,12,21,43,0,148,118,8,0,1,1,2,6,1,9,2,3,0,595,30,26,4,2,0,11,0,2021
21,Will Frisch,Fr,P,20,6,20,6,2.38,56.2,0,43,20,15,24,54,0,239,194,9,3,1,2,9,10,0,10,3,10,1,913,58,48,3,0,0,16,1,2021
32,Mitchell Verburg,Jr,P,19,0,19,0,2.92,24.2,0,20,11,8,5,24,0,104,96,3,0,0,3,3,3,0,19,10,0,0,413,20,29,2,0,2,7,0,2021
24,Nathan Burns,Jr,P,18,0,18,0,5.16,22.2,0,17,14,13,20,32,0,108,83,4,0,1,1,1,3,0,8,4,0,2,437,15,20,1,0,1,8,0,2021
26,Cooper Hjerpe,Fr,P,17,16,17,16,4.21,77.0,0,63,47,36,27,98,0,325,283,10,1,0,6,8,9,0,2,0,6,0,1341,63,62,3,6,0,36,0,2021
23,Kevin Abel,So,P,16,16,16,16,3.62,82.0,1,47,35,33,61,109,0,364,279,11,2,0,8,16,17,0,0,0,4,3,1439,59,74,3,5,0,35,1,2021
22,Jake Pfennigs,So,P,13,13,13,13,3.24,58.1,0,54,26,21,19,50,0,250,225,15,2,1,3,8,3,1,0,0,2,1,973,60,60,5,0,0,14,1,2021
43,Brock Townsend,So,P,12,2,12,2,2.57,28.0,0,28,11,8,4,35,0,119,110,4,3,0,2,0,3,0,3,2,2,0,394,21,25,2,0,1,12,0,2021
16,Reid Sebby,Jr,P,12,2,12,2,4.91,18.1,0,18,10,10,6,15,0,84,66,4,0,0,2,4,8,1,3,0,3,1,248,19,18,2,1,0,4,0,2021
52,Jaren Hunter,Fr,P,9,0,9,0,5.84,12.1,0,18,10,8,1,11,0,59,56,2,0,0,2,2,1,0,3,3,1,0,205,15,10,0,2,0,1,0,2021
53,Ian Lawson,Fr,P,7,0,7,0,2.00,9.0,0,4,2,2,5,10,0,37,30,1,0,0,1,1,2,0,0,0,0,0,130,6,10,1,0,0,7,0,2021
19,A.J. Lattery,Fr,P,5,1,5,1,1.42,6.1,0,6,1,1,2,5,0,28,24,0,0,0,1,0,2,0,0,0,0,0,103,4,9,0,0,0,1,0,2021
45,Kyle Keyes,Fr,P,2,0,2,0,9.00,2.0,0,4,2,2,1,4,0,10,9,0,0,0,0,0,0,0,0,0,0,0,42,0,1,1,0,0,1,1,2021
55,Justin Thorsteinson,Fr,P,1,0,1,0,0.00,0.2,0,0,2,0,1,1,0,6,4,0,0,0,0,0,1,0,0,0,0,0,27,0,1,0,0,0,0,0,2021
27,James Arakawa,Jr,INF,47,47,1,0,0.00,0.2,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,1,0,2021
4,Luke Price,Sr,OF,35,18,1,0,27.00,0.1,0,1,1,1,2,0,0,5,2,1,0,0,0,0,1,0,0,0,0,0,19,0,1,0,0,0,0,0,2021
23,Zach Patterson,Jr,OF,32,14,19,0,4.44,24.1,0,21,14,12,12,23,0,107,92,4,1,1,4,3,2,0,8,2,0,1,385,13,34,2,0,3,7,0,2021
33,Hunter Schilperoort,Sr,P,28,17,16,7,7.07,35.2,0,46,28,28,27,38,0,176,142,9,0,0,2,8,5,1,2,0,1,1,688,33,26,1,3,0,6,0,2021
17,Joe Solomon,Sr,P,24,0,24,0,5.86,27.2,0,26,22,18,10,17,0,128,104,2,1,1,3,2,9,1,27,11,2,3,384,31,31,1,1,1,3,0,2021
43,Micheal Defelippi,Jr,P,19,0,19,0,7.78,19.2,0,26,17,17,14,13,0,96,78,4,0,0,2,2,2,0,9,0,2,0,382,21,20,1,1,0,2,0,2021
28,Landon Curtis,Sr,P,19,2,19,2,10.02,20.2,0,29,26,23,17,17,0,110,86,10,2,0,1,3,7,0,5,1,0,0,279,13,26,0,4,0,4,0,2021
22,Nick Swanson,Sr,P,18,0,18,0,4.58,19.2,0,18,12,10,13,16,0,96,73,0,0,1,3,3,8,2,8,4,1,1,287,23,17,2,2,4,8,0,2021
26,Marcus Guarin,Jr,P,17,1,17,1,5.74,26.2,0,32,23,17,12,23,0,127,107,10,1,0,7,7,4,1,14,6,2,2,538,26,28,0,3,0,4,0,2021
9,Grant Stevens,So,P,16,5,16,5,3.56,43.0,0,50,21,17,12,42,0,181,163,12,1,0,2,1,1,0,12,4,1,4,653,39,35,2,0,0,14,0,2021
51,Dylan Pottgieser,Jr,P,15,3,15,3,7.00,36.0,0,46,31,28,19,29,0,175,149,8,0,0,9,4,5,0,16,9,1,1,582,28,45,1,0,0,6,0,2021
3,Jackson Vaughan,Jr,P,15,0,15,0,6.11,17.2,0,19,17,12,17,15,0,95,69,2,1,1,2,3,4,1,6,1,2,3,311,11,26,1,1,1,3,0,2021
16,Hayden Pearce,Sr,P,14,14,14,14,4.90,79.0,0,105,52,43,20,52,0,360,327,16,2,2,5,2,6,2,0,0,4,3,1022,73,96,4,8,0,10,0,2021
40,Hunter Hayes,So,P,13,10,13,10,7.30,40.2,0,48,41,33,33,44,0,197,156,8,1,0,5,7,6,0,0,0,2,0,562,33,31,0,5,0,9,0,2021
