"","school","conference","school_id","year","division","conference_id"
"5298","Rutgers","Big Ten",587,2020,1,827
"5299","Rutgers-Camden","NJAC",588,2013,3,891
"5300","Rutgers-Camden","NJAC",588,2014,3,891
"5301","Rutgers-Camden","NJAC",588,2015,3,891
"5302","Rutgers-Camden","NJAC",588,2016,3,891
"5303","Rutgers-Camden","NJAC",588,2017,3,891
"5304","Rutgers-Camden","NJAC",588,2018,3,891
"5305","Rutgers-Camden","NJAC",588,2019,3,891
"5306","Rutgers-Camden","NJAC",588,2020,3,891
"5307","Rutgers-Newark","NJAC",589,2013,3,891
"5308","Rutgers-Newark","NJAC",589,2014,3,891
"5309","Rutgers-Newark","NJAC",589,2015,3,891
"5310","Rutgers-Newark","NJAC",589,2016,3,891
"5311","Rutgers-Newark","NJAC",589,2017,3,891
"5312","Rutgers-Newark","NJAC",589,2018,3,891
"5313","Rutgers-Newark","NJAC",589,2019,3,891
"5314","Rutgers-Newark","NJAC",589,2020,3,891
"5315","S.C. Aiken","Peach Belt",11276,2013,2,12923
"5316","S.C. Aiken","Peach Belt",11276,2014,2,12923
"5317","S.C. Aiken","Peach Belt",11276,2015,2,12923
"5318","S.C. Aiken","Peach Belt",11276,2016,2,12923
"5319","S.C. Aiken","Peach Belt",11276,2017,2,12923
"5320","S.C. Aiken","Peach Belt",11276,2018,2,12923
"5321","S.C. Aiken","Peach Belt",11276,2019,2,12923
"5322","S.C. Aiken","Peach Belt",11276,2020,2,12923
"5323","Sacramento St.","WAC",102,2013,1,923
"5324","Sacramento St.","WAC",102,2014,1,923
"5325","Sacramento St.","WAC",102,2015,1,923
"5326","Sacramento St.","WAC",102,2016,1,923
"5327","Sacramento St.","WAC",102,2017,1,923
"5328","Sacramento St.","WAC",102,2018,1,923
"5329","Sacramento St.","WAC",102,2019,1,923
"5330","Sacramento St.","WAC",102,2020,1,923
"5331","Sacred Heart","NEC",590,2013,1,846
"5332","Sacred Heart","NEC",590,2014,1,846
"5333","Sacred Heart","NEC",590,2015,1,846
"5334","Sacred Heart","NEC",590,2016,1,846
"5335","Sacred Heart","NEC",590,2017,1,846
"5336","Sacred Heart","NEC",590,2018,1,846
"5337","Sacred Heart","NEC",590,2019,1,846
"5338","Sacred Heart","NEC",590,2020,1,846
"5339","Saginaw Valley","GLIAC",591,2013,2,854
"5340","Saginaw Valley","GLIAC",591,2014,2,854
"5341","Saginaw Valley","GLIAC",591,2015,2,854
"5342","Saginaw Valley","GLIAC",591,2016,2,854
"5343","Saginaw Valley","GLIAC",591,2017,2,854
"5344","Saginaw Valley","GLIAC",591,2019,2,854
"5345","Saginaw Valley","GLIAC",591,2020,2,854
"5346","Saint Augustine's","CIAA",594,2013,2,832
"5347","Saint Augustine's","CIAA",594,2014,2,832
"5348","Saint Augustine's","CIAA",594,2015,2,832
"5349","Saint Augustine's","CIAA",594,2016,2,832
"5350","Saint Augustine's","CIAA",594,2017,2,832
"5351","Saint Augustine's","DII Independent",594,2018,2,99010
"5352","Saint John's (MN)","MIAC",602,2013,3,882
"5353","Saint John's (MN)","MIAC",602,2014,3,882
"5354","Saint John's (MN)","MIAC",602,2015,3,882
"5355","Saint John's (MN)","MIAC",602,2016,3,882
"5356","Saint John's (MN)","MIAC",602,2017,3,882
"5357","Saint John's (MN)","MIAC",602,2018,3,882
"5358","Saint John's (MN)","MIAC",602,2019,3,882
"5359","Saint John's (MN)","MIAC",602,2020,3,882
"5360","Saint Joseph's","Atlantic 10",606,2013,1,820
"5361","Saint Joseph's","Atlantic 10",606,2014,1,820
"5362","Saint Joseph's","Atlantic 10",606,2015,1,820
"5363","Saint Joseph's","Atlantic 10",606,2016,1,820
"5364","Saint Joseph's","Atlantic 10",606,2017,1,820
"5365","Saint Joseph's","Atlantic 10",606,2018,1,820
"5366","Saint Joseph's","Atlantic 10",606,2019,1,820
"5367","Saint Joseph's","Atlantic 10",606,2020,1,820
"5368","Saint Leo","Sunshine State",608,2013,2,919
"5369","Saint Leo","Sunshine State",608,2014,2,919
"5370","Saint Leo","Sunshine State",608,2015,2,919
"5371","Saint Leo","Sunshine State",608,2016,2,919
"5372","Saint Leo","Sunshine State",608,2017,2,919
"5373","Saint Leo","Sunshine State",608,2018,2,919
"5374","Saint Leo","Sunshine State",608,2019,2,919
"5375","Saint Leo","Sunshine State",608,2020,2,919
"5376","Saint Louis","Atlantic 10",609,2013,1,820
"5377","Saint Louis","Atlantic 10",609,2014,1,820
"5378","Saint Louis","Atlantic 10",609,2015,1,820
"5379","Saint Louis","Atlantic 10",609,2016,1,820
"5380","Saint Louis","Atlantic 10",609,2017,1,820
"5381","Saint Louis","Atlantic 10",609,2018,1,820
"5382","Saint Louis","Atlantic 10",609,2019,1,820
"5383","Saint Louis","Atlantic 10",609,2020,1,820
"5384","Saint Martin's","Great Northwest",1343,2013,2,30012
"5385","Saint Martin's","Great Northwest",1343,2014,2,30012
"5386","Saint Martin's","Great Northwest",1343,2015,2,30012
"5387","Saint Martin's","Great Northwest",1343,2016,2,30012
"5388","Saint Martin's","Great Northwest",1343,2017,2,30012
"5389","Saint Martin's","Great Northwest",1343,2018,2,30012
"5390","Saint Martin's","Great Northwest",1343,2019,2,30012
"5391","Saint Martin's","Great Northwest",1343,2020,2,30012
"5392","Saint Mary's (CA)","WCC",610,2013,1,922
"5393","Saint Mary's (CA)","WCC",610,2014,1,922
"5394","Saint Mary's (CA)","WCC",610,2015,1,922
"5395","Saint Mary's (CA)","WCC",610,2016,1,922
"5396","Saint Mary's (CA)","WCC",610,2017,1,922
"5397","Saint Mary's (CA)","WCC",610,2018,1,922
"5398","Saint Mary's (CA)","WCC",610,2019,1,922
"5399","Saint Mary's (CA)","WCC",610,2020,1,922
"5400","Saint Mary's (MN)","MIAC",612,2013,3,882
"5401","Saint Mary's (MN)","MIAC",612,2014,3,882
"5402","Saint Mary's (MN)","MIAC",612,2015,3,882
"5403","Saint Mary's (MN)","MIAC",612,2016,3,882
"5404","Saint Mary's (MN)","MIAC",612,2017,3,882
"5405","Saint Mary's (MN)","MIAC",612,2018,3,882
"5406","Saint Mary's (MN)","MIAC",612,2019,3,882
"5407","Saint Mary's (MN)","MIAC",612,2020,3,882
"5408","Saint Michael's","NE10",613,2013,2,899
"5409","Saint Michael's","NE10",613,2014,2,899
"5410","Saint Michael's","NE10",613,2015,2,899
"5411","Saint Michael's","NE10",613,2016,2,899
"5412","Saint Michael's","NE10",613,2017,2,899
"5413","Saint Michael's","NE10",613,2018,2,899
"5414","Saint Michael's","NE10",613,2019,2,899
"5415","Saint Michael's","NE10",613,2020,2,899
"5416","Saint Peter's","MAAC",617,2013,1,871
"5417","Saint Peter's","MAAC",617,2014,1,871
"5418","Saint Peter's","MAAC",617,2015,1,871
"5419","Saint Peter's","MAAC",617,2016,1,871
"5420","Saint Peter's","MAAC",617,2017,1,871
"5421","Saint Peter's","MAAC",617,2018,1,871
"5422","Saint Peter's","MAAC",617,2019,1,871
"5423","Saint Peter's","MAAC",617,2020,1,871
"5424","Saint Rose","NE10",1347,2013,2,899
"5425","Saint Rose","NE10",1347,2014,2,899
"5426","Saint Rose","NE10",1347,2015,2,899
"5427","Saint Rose","NE10",1347,2016,2,899
"5428","Saint Rose","NE10",1347,2017,2,899
"5429","Saint Rose","NE10",1347,2018,2,899
"5430","Saint Rose","NE10",1347,2019,2,899
"5431","Saint Rose","NE10",1347,2020,2,899
"5432","Saint Vincent","PAC",30064,2013,3,907
"5433","Saint Vincent","PAC",30064,2014,3,907
"5434","Saint Vincent","PAC",30064,2015,3,907
"5435","Saint Vincent","PAC",30064,2016,3,907
"5436","Saint Vincent","PAC",30064,2017,3,907
"5437","Saint Vincent","PAC",30064,2018,3,907
"5438","Saint Vincent","PAC",30064,2019,3,907
"5439","Saint Vincent","PAC",30064,2020,3,907
"5440","Salem (WV)","G-MAC",19117,2014,2,30182
"5441","Salem (WV)","G-MAC",19117,2015,2,30182
"5442","Salem (WV)","G-MAC",19117,2016,2,30182
"5443","Salem (WV)","Independent",19117,2017,2,0
"5444","Salem (WV)","Independent",19117,2018,2,0
"5445","Salem (WV)","DII Independent",19117,2019,2,99010
"5446","Salem (WV)","DII Independent",19117,2020,2,99010
"5447","Salem St.","MASCAC",621,2013,3,870
"5448","Salem St.","MASCAC",621,2014,3,870
"5449","Salem St.","MASCAC",621,2015,3,870
"5450","Salem St.","MASCAC",621,2016,3,870
"5451","Salem St.","MASCAC",621,2017,3,870
"5452","Salem St.","MASCAC",621,2018,3,870
"5453","Salem St.","MASCAC",621,2019,3,870
"5454","Salem St.","MASCAC",621,2020,3,870
"5455","Salisbury","CAC",622,2013,3,15810
"5456","Salisbury","CAC",622,2014,3,15810
"5457","Salisbury","CAC",622,2015,3,15810
"5458","Salisbury","CAC",622,2016,3,15810
"5459","Salisbury","CAC",622,2017,3,15810
"5460","Salisbury","CAC",622,2018,3,15810
"5461","Salisbury","CAC",622,2019,3,15810
"5462","Salisbury","CAC",622,2020,3,15810
"5463","Salve Regina","CCC",623,2013,3,839
"5464","Salve Regina","CCC",623,2014,3,839
"5465","Salve Regina","CCC",623,2015,3,839
"5466","Salve Regina","CCC",623,2016,3,839
"5467","Salve Regina","CCC",623,2017,3,839
"5468","Salve Regina","CCC",623,2018,3,839
"5469","Salve Regina","CCC",623,2019,3,839
"5470","Salve Regina","CCC",623,2020,3,839
"5471","Sam Houston St.","Southland",624,2013,1,914
"5472","Sam Houston St.","Southland",624,2014,1,914
"5473","Sam Houston St.","Southland",624,2015,1,914
"5474","Sam Houston St.","Southland",624,2016,1,914
"5475","Sam Houston St.","Southland",624,2017,1,914
"5476","Sam Houston St.","Southland",624,2018,1,914
"5477","Sam Houston St.","Southland",624,2019,1,914
"5478","Sam Houston St.","Southland",624,2020,1,914
"5479","Samford","SoCon",625,2013,1,912
"5480","Samford","SoCon",625,2014,1,912
"5481","Samford","SoCon",625,2015,1,912
"5482","Samford","SoCon",625,2016,1,912
"5483","Samford","SoCon",625,2017,1,912
"5484","Samford","SoCon",625,2018,1,912
"5485","Samford","SoCon",625,2019,1,912
"5486","Samford","SoCon",625,2020,1,912
"5487","San Diego","WCC",627,2013,1,922
"5488","San Diego","WCC",627,2014,1,922
"5489","San Diego","WCC",627,2015,1,922
"5490","San Diego","WCC",627,2016,1,922
"5491","San Diego","WCC",627,2017,1,922
"5492","San Diego","WCC",627,2018,1,922
"5493","San Diego","WCC",627,2019,1,922
"5494","San Diego","WCC",627,2020,1,922
"5495","San Diego St.","Mountain West",626,2013,1,5486
"5496","San Diego St.","Mountain West",626,2014,1,5486
"5497","San Diego St.","Mountain West",626,2015,1,5486
"5498","San Diego St.","Mountain West",626,2016,1,5486
"5499","San Diego St.","Mountain West",626,2017,1,5486
"5500","San Diego St.","Mountain West",626,2018,1,5486
"5501","San Diego St.","Mountain West",626,2019,1,5486
"5502","San Diego St.","Mountain West",626,2020,1,5486
"5503","San Fran. St.","CCAA",628,2013,2,828
"5504","San Fran. St.","CCAA",628,2014,2,828
"5505","San Fran. St.","CCAA",628,2015,2,828
"5506","San Fran. St.","CCAA",628,2016,2,828
"5507","San Fran. St.","CCAA",628,2017,2,828
"5508","San Fran. St.","CCAA",628,2018,2,828
"5509","San Fran. St.","CCAA",628,2019,2,828
"5510","San Fran. St.","CCAA",628,2020,2,828
"5511","San Francisco","WCC",629,2013,1,922
"5512","San Francisco","WCC",629,2014,1,922
"5513","San Francisco","WCC",629,2015,1,922
"5514","San Francisco","WCC",629,2016,1,922
"5515","San Francisco","WCC",629,2017,1,922
"5516","San Francisco","WCC",629,2018,1,922
"5517","San Francisco","WCC",629,2019,1,922
"5518","San Francisco","WCC",629,2020,1,922
"5519","San Jose St.","WAC",630,2013,1,923
"5520","San Jose St.","Mountain West",630,2014,1,5486
"5521","San Jose St.","Mountain West",630,2015,1,5486
"5522","San Jose St.","Mountain West",630,2016,1,5486
"5523","San Jose St.","Mountain West",630,2017,1,5486
"5524","San Jose St.","Mountain West",630,2018,1,5486
"5525","San Jose St.","Mountain West",630,2019,1,5486
"5526","San Jose St.","Mountain West",630,2020,1,5486
"5527","Santa Clara","WCC",631,2013,1,922
"5528","Santa Clara","WCC",631,2014,1,922
"5529","Santa Clara","WCC",631,2015,1,922
"5530","Santa Clara","WCC",631,2016,1,922
"5531","Santa Clara","WCC",631,2017,1,922
"5532","Santa Clara","WCC",631,2018,1,922
"5533","Santa Clara","WCC",631,2019,1,922
"5534","Santa Clara","WCC",631,2020,1,922
"5535","Savannah St.","MEAC",632,2013,1,876
"5536","Savannah St.","MEAC",632,2014,1,876
"5537","Savannah St.","MEAC",632,2015,1,876
"5538","Savannah St.","MEAC",632,2016,1,876
"5539","Savannah St.","MEAC",632,2017,1,876
"5540","Savannah St.","MEAC",632,2018,1,876
"5541","Savannah St.","MEAC",632,2019,1,876
"5542","Savannah St.","SIAC",632,2020,2,913
"5543","Schreiner","ASC",1355,2013,3,14825
"5544","Schreiner","ASC",1355,2014,3,14825
"5545","Schreiner","SCAC",1355,2015,3,835
"5546","Schreiner","SCAC",1355,2016,3,835
"5547","Schreiner","SCAC",1355,2017,3,835
"5548","Schreiner","SCAC",1355,2018,3,835
"5549","Schreiner","SCAC",1355,2019,3,835
"5550","Schreiner","SCAC",1355,2020,3,835
"5551","Scranton","Landmark",633,2013,3,30101
"5552","Scranton","Landmark",633,2014,3,30101
"5553","Scranton","Landmark",633,2015,3,30101
"5554","Scranton","Landmark",633,2016,3,30101
"5555","Scranton","Landmark",633,2017,3,30101
"5556","Scranton","Landmark",633,2018,3,30101
"5557","Scranton","Landmark",633,2019,3,30101
"5558","Scranton","Landmark",633,2020,3,30101
"5559","Seattle U","WAC",1356,2013,1,923
"5560","Seattle U","WAC",1356,2014,1,923
"5561","Seattle U","WAC",1356,2015,1,923
"5562","Seattle U","WAC",1356,2016,1,923
"5563","Seattle U","WAC",1356,2017,1,923
"5564","Seattle U","WAC",1356,2018,1,923
"5565","Seattle U","WAC",1356,2019,1,923
"5566","Seattle U","WAC",1356,2020,1,923
"5567","Seton Hall","AAC",635,2013,1,823
"5568","Seton Hall","Big East",635,2014,1,30184
"5569","Seton Hall","Big East",635,2015,1,30184
"5570","Seton Hall","Big East",635,2016,1,30184
"5571","Seton Hall","Big East",635,2017,1,30184
"5572","Seton Hall","Big East",635,2018,1,30184
"5573","Seton Hall","Big East",635,2019,1,30184
"5574","Seton Hall","Big East",635,2020,1,30184
"5575","Seton Hill","WVIAC",30063,2013,2,21344
"5576","Seton Hill","PSAC",30063,2014,2,906
"5577","Seton Hill","PSAC",30063,2015,2,906
"5578","Seton Hill","PSAC",30063,2016,2,906
"5579","Seton Hill","PSAC",30063,2017,2,906
"5580","Seton Hill","PSAC",30063,2018,2,906
"5581","Seton Hill","PSAC",30063,2019,2,906
"5582","Seton Hill","PSAC",30063,2020,2,906
"5583","Sewanee","SCAC",652,2013,3,835
"5584","Sewanee","SCAC",652,2014,3,835
"5585","Sewanee","SAA",652,2015,3,30169
"5586","Sewanee","SAA",652,2016,3,30169
"5587","Sewanee","SAA",652,2017,3,30169
"5588","Sewanee","SAA",652,2018,3,30169
"5589","Sewanee","SAA",652,2019,3,30169
"5590","Sewanee","SAA",652,2020,3,30169
"5591","SFA","Southland",676,2013,1,914
"5592","SFA","Southland",676,2014,1,914
"5593","SFA","Southland",676,2015,1,914
"5594","SFA","Southland",676,2016,1,914
"5595","SFA","Southland",676,2017,1,914
"5596","SFA","Southland",676,2018,1,914
"5597","SFA","Southland",676,2019,1,914
"5598","SFA","Southland",676,2020,1,914
"5599","Shaw","CIAA",636,2013,2,832
"5600","Shenandoah","ODAC",637,2013,3,903
"5601","Shenandoah","ODAC",637,2014,3,903
"5602","Shenandoah","ODAC",637,2015,3,903
"5603","Shenandoah","ODAC",637,2016,3,903
"5604","Shenandoah","ODAC",637,2017,3,903
"5605","Shenandoah","ODAC",637,2018,3,903
"5606","Shenandoah","ODAC",637,2019,3,903
"5607","Shenandoah","ODAC",637,2020,3,903
"5608","Shepherd","WVIAC",10870,2013,2,21344
"5609","Shepherd","MEC",10870,2014,2,30183
"5610","Shepherd","MEC",10870,2015,2,30183
"5611","Shepherd","MEC",10870,2016,2,30183
"5612","Shepherd","MEC",10870,2017,2,30183
"5613","Shepherd","MEC",10870,2018,2,30183
"5614","Shepherd","MEC",10870,2019,2,30183
"5615","Shepherd","PSAC",10870,2020,2,906
"5616","Shippensburg","PSAC",638,2013,2,906
"5617","Shippensburg","PSAC",638,2014,2,906
"5618","Shippensburg","PSAC",638,2015,2,906
"5619","Shippensburg","PSAC",638,2016,2,906
"5620","Shippensburg","PSAC",638,2017,2,906
"5621","Shippensburg","PSAC",638,2018,2,906
"5622","Shippensburg","PSAC",638,2019,2,906
"5623","Shippensburg","PSAC",638,2020,2,906
"5624","Shorter","Gulf South",30151,2015,2,858
"5625","Shorter","Gulf South",30151,2016,2,858
"5626","Shorter","Gulf South",30151,2017,2,858
"5627","Shorter","Gulf South",30151,2018,2,858
"5628","Shorter","Gulf South",30151,2019,2,858
"5629","Shorter","Gulf South",30151,2020,2,858
"5630","Siena","MAAC",639,2013,1,871
"5631","Siena","MAAC",639,2014,1,871
"5632","Siena","MAAC",639,2015,1,871
"5633","Siena","MAAC",639,2016,1,871
"5634","Siena","MAAC",639,2017,1,871
"5635","Siena","MAAC",639,2018,1,871
"5636","Siena","MAAC",639,2019,1,871
"5637","Siena","MAAC",639,2020,1,871
"5638","Simpson","American Rivers",641,2013,3,864
"5639","Simpson","American Rivers",641,2014,3,864
"5640","Simpson","American Rivers",641,2015,3,864
"5641","Simpson","American Rivers",641,2016,3,864
"5642","Simpson","American Rivers",641,2017,3,864
"5643","Simpson","American Rivers",641,2018,3,864
"5644","Simpson","American Rivers",641,2019,3,864
"5645","Simpson","American Rivers",641,2020,3,864
"5646","Sioux Falls","NSIC",30128,2013,2,12853
"5647","Sioux Falls","NSIC",30128,2014,2,12853
"5648","Sioux Falls","NSIC",30128,2015,2,12853
"5649","Sioux Falls","NSIC",30128,2016,2,12853
"5650","Sioux Falls","NSIC",30128,2017,2,12853
"5651","Sioux Falls","NSIC",30128,2018,2,12853
"5652","Sioux Falls","NSIC",30128,2019,2,12853
"5653","Sioux Falls","NSIC",30128,2020,2,12853
"5654","SIUE","OVC",660,2013,1,902
"5655","SIUE","OVC",660,2014,1,902
"5656","SIUE","OVC",660,2015,1,902
"5657","SIUE","OVC",660,2016,1,902
"5658","SIUE","OVC",660,2017,1,902
"5659","SIUE","OVC",660,2018,1,902
"5660","SIUE","OVC",660,2019,1,902
"5661","SIUE","OVC",660,2020,1,902
"5662","Skidmore","Liberty League",642,2013,3,24197
"5663","Skidmore","Liberty League",642,2014,3,24197
"5664","Skidmore","Liberty League",642,2015,3,24197
"5665","Skidmore","Liberty League",642,2016,3,24197
"5666","Skidmore","Liberty League",642,2017,3,24197
"5667","Skidmore","Liberty League",642,2018,3,24197
"5668","Skidmore","Liberty League",642,2019,3,24197
"5669","Skidmore","Liberty League",642,2020,3,24197
"5670","Slippery Rock","PSAC",643,2013,2,906
"5671","Slippery Rock","PSAC",643,2014,2,906
"5672","Slippery Rock","PSAC",643,2015,2,906
"5673","Slippery Rock","PSAC",643,2016,2,906
"5674","Slippery Rock","PSAC",643,2017,2,906
"5675","Slippery Rock","PSAC",643,2018,2,906
"5676","Slippery Rock","PSAC",643,2019,2,906
"5677","Slippery Rock","PSAC",643,2020,2,906
"5678","Sonoma St.","CCAA",645,2013,2,828
"5679","Sonoma St.","CCAA",645,2014,2,828
"5680","Sonoma St.","CCAA",645,2015,2,828
"5681","Sonoma St.","CCAA",645,2016,2,828
"5682","Sonoma St.","CCAA",645,2017,2,828
"5683","Sonoma St.","CCAA",645,2018,2,828
"5684","Sonoma St.","CCAA",645,2019,2,828
"5685","Sonoma St.","CCAA",645,2020,2,828
"5686","South Alabama","Sun Belt",646,2013,1,818
"5687","South Alabama","Sun Belt",646,2014,1,818
"5688","South Alabama","Sun Belt",646,2015,1,818
"5689","South Alabama","Sun Belt",646,2016,1,818
"5690","South Alabama","Sun Belt",646,2017,1,818
"5691","South Alabama","Sun Belt",646,2018,1,818
"5692","South Alabama","Sun Belt",646,2019,1,818
"5693","South Alabama","Sun Belt",646,2020,1,818
"5694","South Carolina","SEC",648,2013,1,911
"5695","South Carolina","SEC",648,2014,1,911
"5696","South Carolina","SEC",648,2015,1,911
"5697","South Carolina","SEC",648,2016,1,911
"5698","South Carolina","SEC",648,2017,1,911
"5699","South Carolina","SEC",648,2018,1,911
"5700","South Carolina","SEC",648,2019,1,911
"5701","South Carolina","SEC",648,2020,1,911
"5702","South Dakota St.","Summit League",649,2013,1,819
"5703","South Dakota St.","Summit League",649,2014,1,819
"5704","South Dakota St.","Summit League",649,2015,1,819
"5705","South Dakota St.","Summit League",649,2016,1,819
"5706","South Dakota St.","Summit League",649,2017,1,819
"5707","South Dakota St.","Summit League",649,2018,1,819
"5708","South Dakota St.","Summit League",649,2019,1,819
"5709","South Dakota St.","Summit League",649,2020,1,819
"5710","South Fla.","AAC",651,2013,1,823
"5711","South Fla.","AAC",651,2014,1,823
"5712","South Fla.","AAC",651,2015,1,823
"5713","South Fla.","AAC",651,2016,1,823
"5714","South Fla.","AAC",651,2017,1,823
"5715","South Fla.","AAC",651,2018,1,823
"5716","South Fla.","AAC",651,2019,1,823
"5717","South Fla.","AAC",651,2020,1,823
"5718","Southeast Mo. St.","OVC",654,2013,1,902
"5719","Southeast Mo. St.","OVC",654,2014,1,902
"5720","Southeast Mo. St.","OVC",654,2015,1,902
"5721","Southeast Mo. St.","OVC",654,2016,1,902
"5722","Southeast Mo. St.","OVC",654,2017,1,902
"5723","Southeast Mo. St.","OVC",654,2018,1,902
"5724","Southeast Mo. St.","OVC",654,2019,1,902
"5725","Southeast Mo. St.","OVC",654,2020,1,902
"5726","Southeastern La.","Southland",655,2013,1,914
"5727","Southeastern La.","Southland",655,2014,1,914
"5728","Southeastern La.","Southland",655,2015,1,914
"5729","Southeastern La.","Southland",655,2016,1,914
"5730","Southeastern La.","Southland",655,2017,1,914
"5731","Southeastern La.","Southland",655,2018,1,914
"5732","Southeastern La.","Southland",655,2019,1,914
"5733","Southeastern La.","Southland",655,2020,1,914
"5734","Southeastern Okla.","GAC",1371,2013,2,30144
"5735","Southeastern Okla.","GAC",1371,2014,2,30144
"5736","Southeastern Okla.","GAC",1371,2015,2,30144
